"date","lab","Milagrosmid_surface_elevation","Milagrosmid_water_temp_0","Milagrosmid_salinity_0","Milagrosmid_velocity_u_0","Milagrosmid_velocity_v_0","Milagrosmid_pr_wtr","Milagrosmid_precipitationCal","Milagrosright_surface_elevation","Milagrosright_water_temp_0","Milagrosright_salinity_0","Milagrosright_velocity_u_0","Milagrosright_velocity_v_0","Milagrosright_water_temp_100","Milagrosright_salinity_100","Milagrosright_velocity_u_100","Milagrosright_velocity_v_100","Milagrosleft_surface_elevation","Milagrosleft_water_temp_0","Milagrosleft_salinity_0","Milagrosleft_velocity_u_0","Milagrosleft_velocity_v_0","Milagrosleft_water_temp_100","Milagrosleft_salinity_100","Milagrosleft_velocity_u_100","Milagrosleft_velocity_v_100"
"2007-11-08",TRUE,750.766233766234,"13845.3961038961","8832.61038961039","-36.2532467532468","5.5",45.4249992370605,0.0927261126538118,752.62380952381,"14258.6571428571","9240.87619047619","-9.30476190476191","-1.91904761904762","14268.125","9141.04464285714","-8.29464285714286","-59.7410714285714",733.357142857143,"14066.1688311688","8597.25649350649","-121.311688311688","5.73051948051948","14328.25","6673.30952380952","-26.7380952380952","22.9285714285714"
"2007-11-15",TRUE,745.551948051948,"13938.974025974","9067.61688311688","-70.2142857142857","-25.2987012987013",44.5499992370605,0.594895886381467,757.190476190476,"14229.6714285714","9079.75238095238","-101.261904761905","-122.942857142857","14237.0267857143","8918.77678571429","-10.0267857142857","-65.1160714285714",741.512987012987,"14063.0941558442","8814.39935064935","-194.418831168831","-15.0844155844156","14295.5714285714","6919.88095238095","-27.2738095238095","-1.76190476190476"
"2007-11-22",TRUE,737.779220779221,"13921.3636363636","8577.33766233766","1085.07142857143","1993.72077922078",50.9607124328613,1.17863637606303,729.347619047619,"14205.1857142857","8655.93333333333","1111.51428571429","1983.69523809524","14212.8125","8509.27678571429","1220.49107142857","1964.03571428571",729.016233766234,"13988.5909090909","8483.85064935065","919.928571428571","2000.09090909091","14288.380952381","6823.95238095238","939.607142857143","2043.11904761905"
"2007-11-29",TRUE,768.688311688312,"13981.3441558442","7747.2012987013","213.383116883117","-50.6428571428571",54.4928550720215,0.137210612992446,792.72380952381,"14171.2095238095","8361.60476190476","280.442857142857","-67.2285714285714","14173.8571428571","8362.41071428571","-5.26785714285714","-70.2142857142857",761.616883116883,"14093.6883116883","7408.52597402597","212.733766233766","-53.1103896103896","14251.619047619","6400.70238095238","-67.6904761904762","6.63095238095238"
"2007-12-06",TRUE,692.779220779221,"14052.5909090909","7294.63636363636","906.188311688312","1989.16883116883",42.7821426391602,0.34379479487737,699.166666666667,"14143.7476190476","7996.66190476191","1033.67142857143","1919.65714285714","14142.5625","8026.95535714286","1145.85714285714","1949.625",693.353896103896,"14141.0422077922","7149.00324675325","769.694805194805","1962.49675324675","14253.5238095238","6525.7619047619","954.22619047619","2053.71428571429"
"2007-12-13",TRUE,665.798701298701,"14082.3441558442","7746.08441558442","1000.03246753247","2016.07142857143",45,0.149129571517309,660.828571428571,"14169.3619047619","7996.1","1024.67619047619","1997.07619047619","14175.8482142857","7875.78571428571","1127.36607142857","1960.59821428571",659.844155844156,"13986.1461038961","7671.67857142857","843.652597402597","2005.66558441558","14263.9404761905","6307.5","877.22619047619","2036.19047619048"
"2007-12-20",TRUE,705.194805194805,"14120.6948051948","7711.47402597403","2104.51948051948","4036.79220779221",41.2678565979004,0.0966012301544348,698.466666666667,"14184.080952381","8213.20476190476","2220.44285714286","4023.37619047619","14185.5267857143","8164.63392857143","2316.25892857143","4011.5",701.737012987013,"14077.9707792208","7653.57142857143","1940.92207792208","3993.61363636364","14213.6785714286","6668.22619047619","1855.53571428571","4067.86904761905"
"2007-12-27",TRUE,700.012987012987,"14166.7272727273","7858.51948051948","1014.88961038961","2020.5",45.839282989502,0.350997215012709,696.147619047619,"14196.1523809524","8225.5","1042.58571428571","1976","14202.5803571429","8214.35714285714","1161.4375","1959.20535714286",692.022727272727,"14118.5292207792","7729.37662337662","846.519480519481","1984.91558441558","14226.1904761905","6538.4880952381","869.440476190476","2037.59523809524"
"2008-01-03",TRUE,749.785714285714,"14080.8441558442","8220.35714285714","-115.746753246753","19.7727272727273",48.8285713195801,0.169145624463757,746.638095238095,"14194.9714285714","8339.64285714286","-97.852380952381","66.2238095238095","14247.7232142857","8027.95535714286","-19.875","-91.6964285714286",749.892857142857,"14097.0227272727","7995.2012987013","-241.957792207792","6.36038961038961","14240.5119047619","6486.11904761905","-19.9166666666667","12.547619047619"
"2008-01-10",TRUE,687.474025974026,"14102.0519480519","7254.05194805195","-147.74025974026","-38.2792207792208",41.5321426391602,0.0679443830624223,697.042857142857,"14265.5095238095","8036.40476190476","-193.22380952381","-127.452380952381","14290.2410714286","7906.25892857143","-18.0714285714286","-98.6517857142857",699.279220779221,"14078.4123376623","7409.6948051948","-299.88961038961","-54.4415584415584","14229.9404761905","6465.78571428571","-83.1309523809524","-13.9166666666667"
"2008-01-17",TRUE,744.084415584416,"14136.6103896104","7259.53896103896","-101.24025974026","13.0714285714286",44.7214279174805,0.453621339797974,737.990476190476,"14284.0428571429","7991.52380952381","-107.628571428571","52.4571428571429","14332.2589285714","7730.59821428571","-20.75","-114.142857142857",738.571428571429,"14086.0357142857","7416.2012987013","-201.873376623377","16.2272727272727","14227.9404761905","6435.4880952381","-24.2380952380952","9.11904761904762"
"2008-01-24",TRUE,739.019480519481,"14149.8051948052","7305.49350649351","-130.720779220779","10.5779220779221",48.2142868041992,0.527974554896355,728.152380952381,"14302.4523809524","8012.77142857143","-148.480952380952","59.6285714285714","14341.0357142857","7763.25","-14.7678571428571","-102.919642857143",730.743506493507,"14083.4285714286","7388.22077922078","-247.977272727273","12.0616883116883","14226.8928571429","6375.59523809524","-18.3571428571429","13.0833333333333"
"2008-01-31",TRUE,725.402597402597,"14287.3831168831","7349.69480519481","-172.298701298701","26.0714285714286",36.5071411132812,0.00419654405559413,713.3,"14342.4571428571","7757.14761904762","-193.014285714286","-11.4952380952381","14359.5357142857","7754.32142857143","-12.2232142857143","-109.875",730.162337662338,"14128.2662337662","7297.5974025974","-343.909090909091","1.82142857142857","14224.2261904762","6704.35714285714","-37.2738095238095","13.8928571428571"
"2008-02-07",TRUE,750.792207792208,"14403.1428571429","7428.7012987013","943.415584415584","2069.24025974026",36.4321441650391,0.103684836913211,739.771428571429,"14386.8095238095","7603.69523809524","973.052380952381","2053.37619047619","14406.0535714286","7590.59821428571","1085.15178571429","1978.35714285714",751.457792207792,"14194.4285714286","7370.83766233766","824.623376623377","2016.17207792208","14264.2261904762","6612.5","918.369047619048","2040.20238095238"
"2008-02-14",TRUE,726,"14403.1948051948","7387.28571428571","-71.4350649350649","-63.6298701298701",38.4178581237793,0.204946358501911,750.647619047619,"14409.3238095238","7701.82857142857","-133.32380952381","-228.833333333333","14436.7857142857","7666.5","-12.3214285714286","-87.1071428571429",747.042207792208,"14248.3246753247","7372.53571428571","-196.025974025974","-73.5941558441558","14284.6428571429","6547.9880952381","-2.71428571428571","20"
"2008-02-21",TRUE,720.194805194805,"14126.1103896104","6585.29220779221","-179.409090909091","-24.4675324675325",53.7999992370605,1.32205750147502,737.985714285714,"14371.9380952381","7663.90952380952","-207.380952380952","-86.352380952381","14389.0089285714","7676.02678571429","-9.6875","-43.4017857142857",716.461038961039,"14117.1818181818","6822.5","-356.366883116883","-73.9090909090909","14318.2857142857","5912.28571428571","-5.33333333333333","27.952380952381"
"2008-02-28",FALSE,777.006493506493,"14268.1558441558","7108.53246753247","-140.831168831169","31.9285714285714",47.3392868041992,0.68473478158315,773.957142857143,"14342.8523809524","7853.60476190476","-144.780952380952","75.1714285714286","14361.8660714286","7749.25892857143","-14.5714285714286","-49.5357142857143",754.733766233766,"14161.8246753247","7041.3051948052","-255.064935064935","56.0909090909091","14270.4166666667","5856.42857142857","-24.6785714285714","20.8690476190476"
"2008-03-06",FALSE,787.883116883117,"14219.2337662338","7310.76623376623","-137.733766233766","22.0714285714286",47.0821418762207,0.0767032767956456,782.219047619048,"14286.3047619048","7837.50476190476","-159.495238095238","44.1142857142857","14305.9821428571","7750","-18.6071428571429","-54.7053571428571",760.899350649351,"14138.4577922078","7111.88636363636","-235.357142857143","13.4058441558442","14244.4047619048","5766.72619047619","12.4642857142857","52.5833333333333"
"2008-03-13",FALSE,760.155844155844,"14154.4935064935","6703.65584415584","-212.857142857143","14.2532467532468",44.1999969482422,0.138640830355386,766.338095238095,"14252.1619047619","7409.94761904762","-234.714285714286","-62.2333333333333","14249.7142857143","7405.28571428571","-15.9553571428571","-64.0625",746.136363636364,"14095.4512987013","6725.37012987013","-383.12987012987","-5.38311688311688","14243.0119047619","5499.29761904762","-31.0119047619048","18.25"
"2008-03-20",FALSE,807,"14203.1363636364","7274.20779220779","-116.5","34.3376623376623",42.1499977111816,0.104088663868606,807.423809523809,"14248.8904761905","7599.12857142857","-163.885714285714","39.9571428571429","14246.3482142857","7538.01785714286","-6.29464285714286","-60.1428571428571",784.957792207792,"14145.6623376623","7076.88961038961","-193.922077922078","76.7435064935065","14196.8095238095","5878.09523809524","0.666666666666666","41.9047619047619"
