"date","lab","bataanbay_surface_elevation","bataanbay_water_temp_0","bataanbay_salinity_0","bataanbay_velocity_u_0","bataanbay_velocity_v_0","bataanbay_pr_wtr","bataanbay_precipitationCal","bataandeep_surface_elevation","bataandeep_water_temp_0","bataandeep_salinity_0","bataandeep_velocity_u_0","bataandeep_velocity_v_0","bataandeep_water_temp_100","bataandeep_salinity_100","bataandeep_velocity_u_100","bataandeep_velocity_v_100"
"2003-07-31",NA,732.39751552795,"11198.1739130435","10201.4658385093","-61.3478260869565","-48.7577639751553",47.0642852783203,0.142455692403018,717.866666666667,"13751.3238095238","8571.78571428571","35.3809523809524","-90.4952380952381","13905.2637362637","5168.09340659341","-1.85714285714286","-23.2307692307692"
"2003-08-07",NA,762.024844720497,"11017.3975155279","10312.9130434783","11.8012422360248","18.2546583850932",52.0142860412598,0.728488992899656,718.561904761905,"13652.9142857143","8560.33333333333","237.338095238095","49.9714285714286","13873.3131868132","4771.75824175824","-17.4010989010989","34.7362637362637"
"2003-08-14",NA,740.360248447205,"10209.9937888199","10157.6024844721","-35.3167701863354","-30.5465838509317",50.2321434020996,0.574915155023336,705.804761904762,"13429.3619047619","8508.29523809524","136.033333333333","-74.0476190476191","13883.1923076923","4738.23076923077","-11.9835164835165","15.5934065934066"
"2003-08-21",NA,735.434782608696,"10037.2919254658","9794.39751552795","-2.3167701863354","-17.5776397515528",54.5821418762207,0.807942087203264,706.204761904762,"13400.3238095238","8237.30476190476","160.290476190476","-175.742857142857","13872.0384615385","4631.02747252747","-1.84615384615385","-32.4945054945055"
"2003-08-28",NA,748.211180124224,"9964.5652173913","9322.78260869565","-37.8571428571429","-13.776397515528",46.2464294433594,0.798965503275394,711.861904761905,"13483.2857142857","7884.42380952381","76.5904761904762","-56.5095238095238","13854.2747252747","4459.08791208791","-0.752747252747253","1.25824175824176"
"2003-09-04",NA,728.944099378882,"9750.09937888199","9558","-37.4906832298137","-25.8385093167702",49.8857154846191,0.859471929818392,695.733333333333,"13280.0857142857","8482.91428571429","77.4619047619048","-136.261904761905","13786.5054945055","4241.87362637363","-7.43956043956044","48.7087912087912"
"2003-09-11",NA,749.763975155279,"9481.58385093168","8826.99378881988","1193.6397515528","1341.57142857143",51.1892852783203,0.249085483374074,719.019047619048,"13137.9904761905","8151.15238095238","1254.22380952381","1792.54761904762","13803.6868131868","4765.36263736264","689.879120879121","2011.27472527473"
"2003-09-18",NA,727.378881987578,"9161.95652173913","8288.13664596273","-65.8509316770186","-49.2919254658385",47.7607154846191,0.569583147019148,704.02380952381,"13004.1714285714","7800.02857142857","6.71428571428571","-96.5095238095238","13793.8571428571","4735.91208791209","0.532967032967033","56.7527472527473"
"2003-09-25",NA,734.857142857143,"9266.82608695652","8568.18633540373","-44.0434782608696","-43.7826086956522",49.4571418762207,0.43281512632966,704.7,"13170.8","8312.59523809524","56.4619047619048","-94.3380952380952","13741.0274725275","4172.94505494505","0.390109890109891","64.9450549450549"
"2003-10-02",NA,696.627329192547,"9432.28571428571","9012.86956521739","1235.68322981366","1276.37267080745",43.1678581237793,0.343852524831891,677.852380952381,"12968.7904761905","8562.93333333333","1293.97619047619","1806.64761904762","13675.8076923077","3528.14285714286","426.445054945055","1970.17582417582"
"2003-10-09",NA,770.385093167702,"10068.3540372671","8945.4099378882","-81.4409937888199","-68.3975155279503",41.4714279174805,0.0515734185115434,756.695238095238,"13457.6","8418.18571428572","-79.6285714285714","-1.9952380952381","13832.6758241758","4640.91208791209","-53.3076923076923","69.956043956044"
"2003-10-16",NA,743.310559006211,"10366.149068323","8884.72670807453","-91.9192546583851","-73.2173913043478",40.1857109069824,0.280250323936343,734.952380952381,"13408.9571428571","8630.94285714286","-118.395238095238","17.0619047619048","13934.043956044","4045.43956043956","-15.3681318681319","29.1978021978022"
"2003-10-23",NA,717.472049689441,"10495.6645962733","8615.53416149068","1144.85093167702","1470.04347826087",47.3142852783203,0.101057323347777,712.685714285714,"13464.4571428571","8630.34285714286","1236.00476190476","1808.85714285714","13819.9835164835","3701.22527472527","512.785714285714","1968.68131868132"
"2003-10-30",NA,717.416149068323,"10899.7701863354","7894.8198757764","-75.5031055900621","-65.8012422360248",38.2428550720215,0.00225267407568026,725.685714285714,"13577.4666666667","7875.33333333333","-95.8380952380952","-72.8666666666667","13822.4450549451","4080.26373626374","11.3626373626374","-35.2307692307692"
"2003-11-06",NA,704.354037267081,"10783.0062111801","8549.29192546584","-67.1490683229814","-53.7080745341615",41.4142837524414,0.0933113378006965,706.219047619048,"13576.9333333333","8471.74285714286","40.3904761904762","-296.785714285714","13895.2747252747","4409.92857142857","26.6153846153846","-26.021978021978"
"2003-11-13",NA,664.167701863354,"11138.6273291925","8702.58385093168","-80.3105590062112","-83.4099378881988",40.3785705566406,0.200713602080941,692.195238095238,"13620.019047619","8505.28571428571","-107.195238095238","-233.304761904762","14057.956043956","3791.83516483516","52.6978021978022","-132.615384615385"
"2003-11-20",NA,652.714285714286,"11307.7204968944","8078.73913043478","-86.527950310559","-62.583850931677",45.1785736083984,0.484658160805702,671.47619047619,"13621.2714285714","7918.07142857143","-97.652380952381","-148.680952380952","14059.9725274725","3525.68131868132","-1.73076923076923","-37.4835164835165"
"2003-11-27",NA,651.670807453416,"11359.3975155279","8496.88198757764","1136.67701863354","1567.83229813665",40.5178565979004,0.00179861764913767,664.185714285714,"13630.3","8288.33333333333","1107.88095238095","1856.73333333333","13960.8626373626","3717.80769230769","573.225274725275","1979.15934065934"
"2003-12-04",NA,663.795031055901,"11510.9689440994","8016.74534161491","-67.7639751552795","-50.2111801242236",34.103572845459,0.00320315575881978,671.028571428571,"13581.3333333333","7824.00952380952","-14.2809523809524","-151.971428571429","13962.2802197802","3195.16483516484","12.7032967032967","-32.9725274725275"
"2003-12-11",NA,672.987577639752,"11764.2422360248","7462.73913043478","-91.9689440993789","-64.0496894409938",38.1214294433594,0.110826292989077,704.457142857143,"13627.9904761905","7557.18571428571","-156.490476190476","-165.833333333333","13929.3076923077","4054.20879120879","30.9450549450549","-19.8571428571429"
"2003-12-18",NA,644.192546583851,"11889.3416149068","7203.80745341615","-86.304347826087","-66.888198757764",50.5928573608398,0.0490318609619862,673.761904761905,"13638.9047619048","7533.20476190476","-93.2523809523809","-182.247619047619","13992.032967033","3508.28021978022","21.467032967033","-42.6098901098901"
"2003-12-25",NA,607.360248447205,"12048","6161.69565217391","-83.7329192546584","-68.5590062111801",44.4142875671387,0.0677977431332693,646.252380952381,"13659.2380952381","6964.55238095238","-97.6857142857143","-202.533333333333","14127.1813186813","2505.04945054945","34.4835164835165","-23.3791208791209"
"2004-01-01",FALSE,600.521739130435,"12123.1180124224","5659.28571428571","736.068322981366","1671.29192546584",40.7928581237793,0.00149335415939831,632.180952380952,"13581.9761904762","7033.13333333333","960.947619047619","1780.78571428571","14449.0824175824","605.78021978022","264.835164835165","2061.33516483516"
"2004-01-08",FALSE,596.639751552795,"12190.1614906832","5442.88198757764","-65.8198757763975","-41.8757763975155",30.1321430206299,0.0295285403753951,615.071428571429,"13586.4857142857","6410.35714285714","-53.8809523809524","-96.9809523809524","14407.2802197802","657.104395604396","10.6208791208791","-7.23626373626374"
"2004-01-15",FALSE,600.298136645963,"12297.7826086957","6003.73291925466","803.757763975155","1712.85714285714",34.5250015258789,0.00087625592132099,613.338095238095,"13668.0904761905","6671.5","907.861904761905","1920.50476190476","14219.2032967033","1225.26923076923","-41.0824175824176","2026.2032967033"
"2004-01-22",FALSE,614.198757763975,"12395.1925465839","6404.74534161491","-55.4347826086957","-41.5527950310559",35.7392845153809,0.00784244157439389,620.814285714286,"13677.880952381","7251.07142857143","-58.8190476190476","-8.1047619047619","14078.1538461538","1978.78571428571","-23.2032967032967","9.54395604395604"
"2004-01-29",FALSE,586.267080745342,"12554.2236024845","6355.0248447205","-67.4099378881988","-53.9565217391304",39.1607131958008,0.00318092838861048,621.538095238095,"13641.6714285714","6999.3619047619","-73.7238095238095","-145.180952380952","14092.8736263736","1070.87362637363","-4.53846153846154","-73.2582417582418"
"2004-02-05",FALSE,627.664596273292,"12683.7763975155","6550.71428571429","-61.3850931677019","-29.6832298136646",40.1392860412598,0.0210592690302292,643.409523809524,"13623.4095238095","7036.12380952381","-91.6142857142857","-108.395238095238","14210.4505494506","2436.52197802198","15.510989010989","-8.96703296703297"
"2004-02-12",FALSE,600.229813664596,"12774.3850931677","6617.34161490683","-62.3229813664596","-39.5093167701863",41.0392837524414,0.0141191843431443,608.766666666667,"13670.4476190476","6603.31904761905","-110.914285714286","-62.0904761904762","14285.1428571429","1450.6043956044","21.8461538461538","-23.6208791208791"
"2004-02-19",FALSE,600.863354037267,"12897.4409937888","6534.3850931677","-56.5031055900621","-42.9316770186335",31.6789283752441,0.119851689878851,614.995238095238,"13703.6047619048","6247.2","-79.847619047619","-67.0952380952381","14110.8351648352","1841.64835164835","12.6538461538462","-51.8626373626374"
"2004-02-26",FALSE,596.012422360248,"12959.6583850932","6336.96273291925","-53.5776397515528","-29.6521739130435",47.728572845459,0.102032644604333,608.747619047619,"13668.7428571429","6701.44285714286","-29.9857142857143","-135.904761904762","14237.6263736264","1396.45054945055","5.18131868131868","-20.2087912087912"
"2004-03-04",FALSE,628.596273291926,"12993.6024844721","6942.13043478261","-60.1614906832298","-26.3913043478261",36.2678565979004,0.000147952711995458,636.738095238095,"13733.9619047619","7163.20952380952","-56.1619047619048","-76.4523809523809","14215.0384615385","1959.96703296703","0.807692307692308","-19.7197802197802"
"2004-03-11",FALSE,606.596273291926,"13101.5714285714","7206.53416149068","-74.2732919254658","-67.832298136646",36.6821441650391,0.0119693330855387,633.6,"13776.3095238095","6685.56666666667","-132.82380952381","-110.680952380952","14338.7362637363","1350.28571428571","18.7692307692308","-37.032967032967"
"2004-03-18",FALSE,667.236024844721,"13234.4472049689","7187.24844720497","-58.304347826087","-34.3540372670807",33.978572845459,0,677.080952380952,"13851.2142857143","6896.4","-108.595238095238","-38.4666666666667","14133.8351648352","2872.95604395604","-6.84065934065934","16.3021978021978"
"2004-03-25",FALSE,636.527950310559,"13299.7453416149","7878.60248447205","-54.7639751552795","-33.8260869565217",43.6928558349609,0.0223714048952388,651.72380952381,"13876.4523809524","7499.49523809524","-87.2142857142857","-277.842857142857","14193.2692307692","2493.48351648352","10.5384615384615","-51.8791208791209"
"2004-04-01",FALSE,656.776397515528,"13355.8944099379","8579.68322981367","-60.6894409937888","-22.2919254658385",33.7999992370605,0.00117566823146262,655.895238095238,"13902.1476190476","7984.08095238095","-84.9","-130.7","14193.510989011","2352.28571428571","-8.02197802197802","33.3076923076923"
"2004-04-08",FALSE,665.254658385093,"13421.5031055901","8763.37267080745","-62.4906832298137","-21.9751552795031",35.7071418762207,0.0342521015372768,664.404761904762,"13913.180952381","8295.91428571429","-112.409523809524","-35.3238095238095","14151.4010989011","2791.53296703297","-15.6318681318681","41.2637362637363"
"2004-04-15",FALSE,650.614906832298,"13419","9157.45341614907","-49.7080745341615","-39.7950310559006",36.3357124328613,0.0956757300766185,653.1,"13910.280952381","8225.85714285714","-65.8047619047619","-197.785714285714","14123.3681318681","3081.30769230769","-4.53846153846154","29.8021978021978"
"2004-04-22",FALSE,646.826086956522,"13513.1304347826","9943.9751552795","1405.8198757764","1910.5652173913",36.396427154541,0.0148448536300137,649.142857142857,"13944.3","8182.48571428571","1157.45238095238","1857.56666666667","14164.3516483516","2918.83516483516","345.884615384615","1996.87362637363"
"2004-04-29",FALSE,668.459627329193,"13592.0745341615","10231.1863354037","1379.89440993789","1906.93788819876",36.7999992370605,0.00653854947528632,666.628571428571,"13966.2238095238","8423.47142857143","1057.59047619048","2000.0619047619","14080.7362637363","3304.34065934066","399.527472527473","2067.87362637363"
"2004-05-06",FALSE,690.944099378882,"13709.4968944099","9924.82608695652","-81.7577639751553","-36.1490683229814",37.7821426391602,0.00522540876736457,701.438095238095,"13973.9047619048","8066.8380952381","-208.485714285714","-12.1619047619048","14026.5934065934","4169.90659340659","5.62087912087912","2.73076923076923"
"2004-05-13",FALSE,713.192546583851,"13673.0062111801","10194.4720496894","1380.54037267081","1917.59627329193",50.4535713195801,0.353369064629078,715.142857142857,"13889.8142857143","8715.55714285714","1147.0619047619","1947.77619047619","14026.5274725275","4649.93956043956","646.384615384615","2057.7032967033"
"2004-05-20",FALSE,719.155279503106,"13615.4409937888","10241.0559006211","-8.8695652173913","-23.0062111801242",44.5500030517578,0.750787922739983,708.914285714286,"13950.2619047619","8322.44285714286","0.814285714285714","-197.714285714286","14037.2362637363","5066.11538461538","10.2307692307692","-45.8406593406593"
"2004-05-27",FALSE,759.254658385093,"13293.3602484472","9728.06211180124","35.583850931677","43.6024844720497",44.8892860412598,0.809022738784552,730.804761904762,"13786.2142857143","8156.26666666667","229.128571428571","-52.4380952380952","14081.4175824176","5190.97802197802","-17.4395604395604","-5.58241758241758"
"2004-06-03",FALSE,729.987577639752,"13165.5900621118","10853.4409937888","1513.67701863354","1846.88198757764",42.9428558349609,0.101511862222105,727.304761904762,"13853.1904761905","8620.7619047619","1108.67619047619","1914.00952380952","14169.0604395604","4791.40659340659","654.857142857143","1962.01098901099"
"2004-06-10",FALSE,819.795031055901,"12847.8322981366","10321.0372670807","8.63354037267081","62.304347826087",49.0428581237793,1.66406539082527,771.333333333333,"13666.8","8492.34285714286","236.095238095238","129.828571428571","13995.3186813187","5298.70879120879","-65.1098901098901","47.0824175824176"
"2004-06-17",FALSE,732.204968944099,"12387.7577639752","10370.9751552795","-54.1304347826087","-58.8136645962733",44.6642875671387,0.306471927277744,724.804761904762,"13701.6952380952","8195.21428571429","-31.2904761904762","-157.566666666667","13913.2362637363","5278.69230769231","-14.0824175824176","-23.0934065934066"
"2004-06-24",FALSE,735.428571428571,"12288.6086956522","9986.92546583851","5.40993788819876","-15.4782608695652",45.8892860412598,0.18795644887723,724.642857142857,"13650.0571428571","8406.5619047619","206.728571428571","-312.576190476191","14015.9065934066","4545.7032967033","24.1758241758242","-40.532967032967"
"2004-07-01",FALSE,784.888198757764,"11986.0372670807","9622.29192546584","76.7142857142857","-6.24223602484472",51.7607154846191,0.345148798823357,727.857142857143,"13616.7571428571","7916.82380952381","340.138095238095","-92.2190476190476","14164.5769230769","3464.66483516484","26.4615384615385","62.9725274725275"
"2004-07-08",FALSE,758.534161490683,"11659.6459627329","9146.32919254658","4.65217391304348","17.6211180124224",43.2964286804199,0.0758211778011173,713.142857142857,"13677.2142857143","8057.67619047619","121.37619047619","112.228571428571","14015.3681318681","4511.43956043956","-18.7472527472527","92.1648351648352"
"2004-07-15",FALSE,740.583850931677,"11332.3354037267","10145.7826086957","-73.6211180124224","-59.2111801242236",38.728572845459,0.293619523383677,736.419047619048,"13654.9619047619","9459.61904761905","-57.6952380952381","-97.2761904761905","13997.8461538462","4192.46703296703","-3.68131868131868","4.15934065934066"
"2004-07-22",FALSE,738.801242236025,"11296.4099378882","10508.5403726708","1442.00621118012","1554.67080745342",47.7464294433594,0.81118635237217,723.428571428571,"13636.7523809524","9922.03809523809","1398.69047619048","1941.40952380952","13975.3571428571","4206.45054945055","682.741758241758","2049.43956043956"
"2004-07-29",FALSE,766.04347826087,"11105.7826086957","10082.9627329193","-47.167701863354","-25.9565217391304",50.271427154541,0.656682521104813,748.738095238095,"13597.3666666667","8771.68571428571","67.5047619047619","-12.1666666666667","13927.1483516484","5121.98901098901","9.7967032967033","31.3351648351648"
"2004-08-05",FALSE,738.198757763975,"10642.4409937888","9784.91925465839","-57.3354037267081","-51.888198757764",47.6535720825195,0.405807548761368,724.757142857143,"13549.180952381","8267.1","26.0428571428571","-202.557142857143","13886.4395604396","5434.43956043956","16.7197802197802","-63.1923076923077"
"2004-08-12",FALSE,738.335403726708,"10217.7888198758","9080.39130434783","1306.92546583851","1388.08074534161",48.396427154541,0.765292894095182,719.814285714286,"13373.9952380952","8149.85714285714","1329.78095238095","1608.4619047619","13803.6483516484","4948.52197802198","674.467032967033","1942.1043956044"
"2004-08-19",FALSE,725.465838509317,"9853.7950310559","8717.27950310559","14.0807453416149","10.055900621118",51.2107162475586,0.508846346288919,681.709523809524,"13427.6666666667","7797.74285714286","202.304761904762","-127.190476190476","13729.2142857143","4323.50549450549","7.12087912087912","20.1263736263736"
"2004-08-26",FALSE,728.366459627329,"9371.0248447205","8823.49689440994","1.02484472049689","-32.2546583850932",48.0928573608398,1.07885132730007,687.176190476191,"13360.919047619","8218.54285714286","186.414285714286","-207.095238095238","13705.3131868132","4623.4010989011","-28.6153846153846","-35.989010989011"
"2004-09-02",FALSE,818.683229813665,"9472.29192546584","8705.57763975155","1329.21118012422","1353.55279503106",48.8107109069824,0.415134556591511,727.823809523809,"13346.1285714286","7732.89523809524","1378.58095238095","1907.28095238095","13652.6098901099","4720.76373626374","649.274725274725","1997.29120879121"
"2004-09-09",FALSE,725.285714285714,"8870","9359.75776397515","-52.4409937888199","-52.7453416149068",44.1357154846191,0.10781898284331,695.719047619048,"13302.1523809524","7926.06666666667","34.5761904761905","-176.671428571429","13759.0164835165","4691.75274725275","-5.03296703296703","25.3296703296703"
"2004-09-16",FALSE,721.503105590062,"9189.49689440994","9823.71428571429","-101.248447204969","-65.4037267080745",42.6821403503418,0.248037348687649,697.171428571429,"13320.619047619","8689.35238095238","-83.1","-88.3142857142857","13725.5384615385","4583.03846153846","-10.2087912087912","33.5274725274725"
"2004-09-23",FALSE,711.515527950311,"10152.7329192547","9514.67080745342","1269.77639751553","1399.25465838509",38.4392852783203,0.342393903434277,700.847619047619,"13359.5095238095","8060.06666666667","987.385714285714","1888.30476190476","13719.8956043956","3920.6978021978","583.241758241758","1966.3021978022"
"2004-09-30",FALSE,712.080745341615,"10315.7453416149","9642.16770186335","-94.583850931677","-60.1180124223603",37.4035720825195,0.047250633049407,699.104761904762,"13402.7","8883.57142857143","-73.4904761904762","-151.652380952381","13737.8296703297","4282.8021978022","7.36263736263736","10.3461538461538"
"2004-10-07",FALSE,719.590062111801,"10388.9937888199","9400.55900621118","-87.4472049689441","-70.4534161490683",41.4249992370605,0.516794097051024,719.038095238095,"13417.0571428571","9307.25238095238","-28.247619047619","-198.3","13785.010989011","4180.64835164835","4.3956043956044","5.92857142857143"
"2004-10-14",FALSE,702.708074534161,"10437.5776397516","9019.08074534161","-87.1739130434783","-64.1490683229814",40.8285713195801,0.172231995407492,697.961904761905,"13438.5047619048","8991.87619047619","-46.347619047619","-237.533333333333","13819.4175824176","3709.04395604396","16.3901098901099","11.8626373626374"
"2004-10-21",FALSE,692.155279503106,"10581.7763975155","8376.93788819876","1117.13043478261","1459.90062111801",38.4392852783203,0.0221600595046766,691.590476190476,"13577.8761904762","8095.61428571429","1134.0380952381","1741.97619047619","13835.0824175824","3325.31318681319","488.736263736264","1957.12087912088"
"2004-10-28",FALSE,709.72049689441,"10780.9440993789","8599.6149068323","-86","-71.6024844720497",37.6071434020996,0.000733585743319054,712.519047619048,"13658.0285714286","8252.91904761905","-118.742857142857","-135.842857142857","13961.6428571429","3638.16483516484","17.1373626373626","-25.4010989010989"
"2004-11-04",FALSE,674.335403726708,"11117.0745341615","8377.23602484472","-90.6708074534161","-81.1366459627329",37.2321434020996,0.0611706103780307,683.12380952381,"13736.8571428571","8081.15714285714","-114.428571428571","-120.566666666667","14000.8021978022","3499","4.48351648351648","-35.9615384615385"
"2004-11-11",FALSE,651.124223602484,"11261.7080745342","8110.0248447205","-73.0745341614907","-75.6894409937888",36.353572845459,0.077362073585391,660.690476190476,"13784.2761904762","8142.74285714286","-108.790476190476","-76.3190476190476","14075.1538461538","3591.83516483516","15.5769230769231","-41.2527472527473"
"2004-11-18",FALSE,642.111801242236,"11364.6335403727","7840.03726708075","-70.8074534161491","-79.8198757763975",37.5607147216797,0.205333521962166,642.733333333333,"13787.2047619048","8014.87619047619","-99.6809523809524","-49.0714285714286","14195.9285714286","2893.05494505495","22.3626373626374","10.3461538461538"
"2004-11-25",FALSE,594.732919254658,"11507.2236024845","7234.83229813665","-80.1490683229814","-77.2422360248447",46.6142845153809,0.167658769246191,599.380952380952,"13705.1095238095","7417.20476190476","-124.77619047619","-17.4619047619048","14354.3736263736","97.8736263736264","14.9450549450549","16.5989010989011"
"2004-12-02",FALSE,601.913043478261,"11693.9316770186","6984.39751552795","-79.1304347826087","-80.3229813664596",46.3035697937012,0.767147226631641,624.952380952381,"13717.4571428571","7415.22857142857","-115.642857142857","-131.471428571429","14134.478021978","1905.18681318681","1.62637362637363","-23.2472527472527"
"2004-12-09",FALSE,604.819875776398,"11464.0621118012","6602.54658385093","-45.6459627329193","-32.0496894409938",50.021427154541,0.502473702281714,609.371428571429,"13601.5142857143","7110.07142857143","0.742857142857144","-203.12380952381","14221.0384615385","1032.8956043956","6.5","-50.4945054945055"
"2004-12-16",FALSE,597.521739130435,"11613.7577639752","6635.64596273292","-77.9006211180124","-75.527950310559",42.9607162475586,8.4283647652228e-05,620.157142857143,"13644.7380952381","7252.47619047619","-54.952380952381","-242.671428571429","14198.2087912088","1249.3021978022","27.1428571428571","-106.285714285714"
"2004-12-23",FALSE,605.937888198758,"11682.049689441","6626.7950310559","-70.0124223602485","-49.8198757763975",35.0571441650391,0.00152988814706987,620.528571428571,"13640.3285714286","7531.52380952381","-21.5380952380952","-173.533333333333","14238.6483516484","964.576923076923","30.2087912087912","-87.032967032967"
"2004-12-30",FALSE,576.534161490683,"11892.8447204969","6190.96894409938","-69.0248447204969","-63.1925465838509",30.2035713195801,0.000811994037317021,597.038095238095,"13677.7142857143","6845.4380952381","-58.6952380952381","-145.209523809524","14277.7197802198","797.879120879121","30.043956043956","-70.8956043956044"
"2005-01-06",FALSE,617.27950310559,"12062.1055900621","5889.78881987578","-69.0807453416149","-60.9378881987578",32.5321426391602,0.000618613565893611,635.457142857143,"13713.4285714286","6634.78571428571","-92.5619047619048","-49.7619047619048","14157.3956043956","1975.73076923077","-2.7032967032967","-47.8571428571429"
"2005-01-13",FALSE,615.341614906832,"12216.1739130435","5677.81366459627","-61.3478260869565","-57.7453416149068",37.0357131958008,0.00657340634398906,631.671428571429,"13688.9619047619","6298.82857142857","-79.7380952380952","-135.161904761905","14133.3461538462","2452.6043956044","7.23626373626374","-31.5604395604396"
