"date","lab","BaliteBay_surface_elevation","BaliteBay_water_temp_0","BaliteBay_salinity_0","BaliteBay_velocity_u_0","BaliteBay_velocity_v_0","BaliteBay_water_temp_100","BaliteBay_salinity_100","BaliteBay_velocity_u_100","BaliteBay_velocity_v_100","BaliteBay_surface_elevationanno","BaliteBay_water_temp_0anno","BaliteBay_salinity_0anno","BaliteBay_velocity_u_0anno","BaliteBay_velocity_v_0anno","BaliteBay_water_temp_100anno","BaliteBay_salinity_100anno","BaliteBay_velocity_u_100anno","BaliteBay_velocity_v_100anno","sday"
2003-07-03,NA,-1.54413045011718,-1.28151753223537,0.295019349335253,1.39789281625839,1.44773433518783,1.73590838024733,-1.08841043284266,1.89332897127377,1.57243712692655,-1.81939230494424,-1.59724992293682,-0.342310791888783,0.911856674125624,0.910044486633839,1.7009990302428,-1.26306729838071,1.98801307066353,1.62353115391682,-0.0308162600263116
2003-07-10,NA,-1.3635267641609,-1.43729301541289,0.368192499935111,1.61614057908089,1.2096265779984,1.94452539618736,-1.25247046263598,1.79176731300361,1.51801162183968,-1.6524683587846,-1.74059022393184,-0.218601305877174,1.07299499212606,0.643855053747543,1.88066828201638,-1.44973598848518,1.89106808506016,1.6150846178207,-0.150931791449326
2003-07-17,NA,-1.16453166415611,0.170305345129371,0.838534539485779,-0.385821382407449,-0.52578587453558,-0.0653394384987637,-1.111669994705,-0.679675226509399,-0.261980350128265,-1.46534339182076,-0.116553672051933,0.309066927004692,-0.978975093402582,-1.11268859815136,-0.15529446589143,-1.33076596045118,-0.58070285047657,-0.125252043454119,-0.268851518756104
2003-07-24,NA,-1.60028556767861,0.370893745702125,0.592962266071531,-0.0246238282465251,-0.371787031576021,-2.10086523751453e-05,-2.3632744196139,-1.07302254929525,-0.761583174418283,-1.91082948289912,0.103872839310719,0.121660881493022,-0.659815274217226,-0.972904400548264,-0.112148720392221,-2.60325939329404,-0.979246450868242,-0.59309308158815,-0.3828599079288
2003-07-31,NA,-0.863157692614666,-0.0595415537682839,0.934497698058794,0.336573725914399,-0.217788188616463,0.411183629702855,-1.53930246461959,-1.21393526808488,-1.2611859987083,-1.18086746459732,-0.303931072923291,0.516646507090122,-0.331893814405112,-0.82624403265212,0.281675495781553,-1.79895328847554,-1.12987739318418,-1.06994103584332,-0.491298328351379
2003-08-07,NA,-0.922868483558797,-0.459388423171465,0.184033998006678,0.790439313413891,0.26415776436321,0.0682451246946826,-2.02382277860714,-1.09033048462747,-1.33605469186734,-1.24467216496088,-0.678936242396326,-0.18989238824479,0.098148782756538,-0.34479239433639,-0.0732365830540792,-2.30151891417378,-1.01991875119524,-1.13166481527221,-0.592589183099856
2003-08-14,NA,-1.04793009908862,0.0986046772975011,0.540343185162574,-0.160426130018027,-0.250885488198799,-0.204350455864,-1.39131646630173,-0.4465079467509,-0.677120528962217,-1.37020344534195,-0.0944272347687594,0.197056498106286,-0.866516972734587,-0.853500971392149,-0.352066617016374,-1.68493658627064,-0.39286295584951,-0.469263856624104,-0.685258860328389
2003-08-21,NA,-1.25330088929688,0.793754216554556,-0.298680233372438,0.730184314157869,0.736731504677977,-0.0219947983853109,-1.39520383824103,0.242707100770525,-0.442382518554594,-1.57185717867064,0.628441109976785,-0.627087388485612,0.0207423107267281,0.147282867798236,-0.170170321848657,-1.70204350017152,0.277438421696534,-0.240276542059032,-0.767959171847104
2003-08-28,NA,-1.15079940833323,0.515914128704572,0.574793197215032,-0.562513973329241,-0.582126261526866,1.19500478785899,-0.729550674260929,-0.636731952996453,-0.56405535282623,-1.46091953677974,0.379128063544174,0.24446826938169,-1.26459388125527,-1.15155988976744,1.05188728768425,-1.04626880672539,-0.621977543466022,-0.375964359719266,-0.839486966996333
2003-09-04,NA,-1.23184423957363,0.848628356694076,-0.212472390712338,1.15471195029546,1.04371163607919,0.244169429080474,-1.0652155407538,-1.30733280591531,-0.340883883038392,-1.52834842392934,0.740864852852735,-0.561049094155142,0.470792844446198,0.501157787917993,0.111094973936588,-1.38781587808895,-1.31248734961422,-0.173690477678588,-0.898801636468351
2003-09-11,NA,-1.15030897062527,0.914778005081092,0.230939014416547,0.46876072773054,0.158064316996529,-0.304572374889958,-0.667086858607747,-1.24928590958888,-0.640403487227335,-1.42766883162082,0.836300510258969,-0.150291616854114,-0.186304423159845,-0.350745731318166,-0.42339153413918,-0.990938467224978,-1.27316777813572,-0.499268262712896,-0.945040251425374
2003-09-18,NA,-0.690523619412736,-0.51958229027924,0.143654608879818,-0.217190494834386,-0.727583002086128,-0.496106109177244,-0.50498847861005,-1.19123901326245,-0.939923091416278,-0.943010882549057,-0.56866930541991,-0.281356080927221,-0.833012687047198,-1.1958258207732,-0.597423444882823,-0.824887240616773,-1.23163426991451,-0.828051289824416,-0.977530117665097
2003-09-25,NA,-0.928140688919373,-0.747636672480866,-0.199437698652113,-0.276946832027599,-1.01951403772255,-0.431524605206167,-0.888394008993369,0.0538027018236331,-2.23976913300501,-1.15000638591482,-0.76732767360779,-0.674943877710694,-0.843642002468913,-1.44047197615559,-0.513194390561945,-1.19866449957126,0,-2.1582968391328,-0.995798562191724
2003-10-02,NA,-0.364259934192309,-0.0371640066300279,0.413375015742353,-0.323654845243993,-0.60579779294336,-0.642352398771527,0.0595283451746705,0.0634031519906958,-0.986144422342609,-0.549935950001118,-0.0275098381509867,-0.114078910760865,-0.832041049721192,-0.972950526052353,-0.703399865679514,-0.23510640971317,0,-0.934149832638897,-0.999579809814331
2003-10-09,NA,-0.0751469053498616,0.103693111788652,0.945213639307801,-0.370362858460388,-0.192081548164165,-0.614215228992099,0.297879573637985,0.53612558937418,0.267480288319789,-0.219460117459148,0.142607219540362,0.370137139593492,-0.812147865579321,-0.499222992086066,-0.654838532226837,0.0250487125340504,0.467399631128148,0.292842288721534,-0.988818849729598
2003-10-16,NA,-0.564235909613017,-0.65043600907293,0.696776052391112,0.244321244294837,0.228489800735641,-0.198388055601238,-0.0841894480933787,1.26648780391182,0.953851361532292,-0.662624104273352,-0.582381697782403,0.0843196685045089,-0.123632189618927,-0.0128878085917611,-0.219892718354911,-0.329083634250859,1.19693094753674,0.957100271231274,-0.96367223583662
2003-10-23,NA,-0.918822372468131,-0.54097684439029,0.0195020654446509,0.196158800061919,-0.0538280224816435,0.204576411604437,-0.692502079586159,0.346881277581403,-0.0378225861790465,-0.967540662935149,-0.443958722377632,-0.614421847777698,-0.0919457365359839,-0.224299599803244,0.199905997150836,-0.903573976521699,0.280932280719508,-0.0508405498157641,-0.924505809140565
2003-10-30,NA,-0.846850638824999,0.130812154702384,-0.989585162587719,0.147996355829002,-0.336145845698928,-0.444722277698586,-0.363742507795082,-0.572725248749013,-1.02949653389039,-0.843157285325411,0.256518555637069,-1.62402103070927,-0.0555803896875578,-0.431347347766778,-0.435638457092997,-0.535571005115218,-0.630943654230655,-1.05203348849802,-0.871889375380379
2003-11-06,NA,-0.99459499834796,0.0259210164384443,0.201408066585048,-0.859384121387871,-0.646499973659499,-0.724888096792937,-0.502480728505024,-0.848019389976486,-1.00609446333409,-0.936906333667924,0.179881432798904,-0.408514050662098,-0.975188152250003,-0.663016491813131,-0.705699013391378,-0.630321323328663,-0.894943548113346,-1.03097747226549,-0.806588415312125
2003-11-13,NA,-1.27537058615508,0.0205434663509122,0.31363560584821,-0.514393084268228,-0.714622570858092,-0.236708201110991,-0.584999359467992,0.0918341550444429,-0.478427086997633,-1.16337614360401,0.202092739082565,-0.243943863005412,-0.540676162480304,-0.650153781544328,-0.211375516464432,-0.664980235304814,0.0589997166065383,-0.498557523247351,-0.729552948249395
2003-11-20,NA,-1.23883297691206,0.00065231333949165,0.176580870399171,-0.369282423990963,-0.496276793516378,-0.379738814158819,-0.970618033210481,-0.557539984731129,-1.05469186655828,-1.07356382413087,0.208815234461635,-0.299514026580574,-0.305821073626441,-0.349787778960775,-0.352266471867321,-0.999909914165252,-0.57442044823567,-1.06353743734632,-0.641903710877604
2003-11-27,NA,-1.01727774234111,0.349210075994685,0.713504183243502,-0.370279748116582,-0.835497336484845,-0.372771514975558,-0.89077960508182,-0.396543529659793,-1.03263474258568,-0.801123340500535,0.582621526276657,0.347719830774293,-0.218368128370876,-0.60734579904798,-0.34693742620408,-0.867730350044642,-0.396644494998968,-1.0246845504144,-0.544915852417188
2003-12-04,NA,-0.782603299082231,0.53071684722485,0.175769307615244,-0.371277072242202,-1.17471787945331,-0.0205879398961233,-0.650969713949969,-0.235547074588456,-1.01057761861307,-0.51927480422143,0.787547816612289,-0.052868915465925,-0.133685349670353,-0.866749419277948,0.000306194850687246,-0.575196290912301,-0.219127535903802,-0.981732832436742,-0.440000383343725
2003-12-11,NA,-0.669434797970453,-0.150728612777675,-1.0740373796336,-1.66613622866815,-1.87875849484066,-0.890227465880955,-1.00940552623888,-0.548232887429853,-1.17017794654492,-0.363875454922268,0.127167371224022,-1.14230727060221,-1.34703637357258,-1.49436276213973,-0.876881654716272,-0.881838101667788,-0.516617793693195,-1.11805445605748,-0.328683647554918
2003-12-18,NA,-0.925075453244626,-0.697504028117884,-0.380035261834752,-0.528688063402071,-0.982346520068603,-0.687103897374167,-0.842923972705172,-0.307228052049228,-0.857971012916444,-0.583321450024062,-0.401466268829583,-0.269804700344843,-0.133550113391974,-0.526468635038669,-0.683050316744473,-0.665799249281105,-0.262726521621581,-0.78209561914011,-0.212585116629976
2003-12-25,NA,-1.2297598793148,-0.766197893750486,-1.38872498972806,-1.38098463908551,-1.71964510154112,-0.776472908055946,-0.829321763682801,-1.15972550836512,-0.89464322309854,-0.85875757888341,-0.455530110484475,-1.088195040746,-0.916447433068567,-1.19874867485223,-0.782476046064083,-0.606125268390254,-1.10549062331219,-0.796531178683993,-0.0933938292375972
2004-01-01,1,-1.40950529928215,-0.510330591203805,-2.37387939688746,5.97369901493254,-1.64273940218799,-0.542800412360044,-1.48017992059631,-1.43983648065202,-1.10086836593182,-1.01689300346825,-0.189125480809953,-1.87851913612524,6.49997787131486,-1.06471968453103,-0.558593407220399,-1.21553954097249,-1.37967486242138,-0.983977055473547,0.0172405251128097
2004-01-08,1,-1.45769080408922,-0.53571494054131,-1.99242832593559,-1.01637956082873,-1.56583370283486,0.14542136180515,-1.50258440434262,-1.71994745293893,-1.3070935087651,-1.05155500590524,-0.208608838745192,-1.30554368802545,-0.436869906220626,-0.939881724930167,0.121122513685959,-1.20211994874452,-1.65808974448512,-1.17665434800384,0.137494094689785
2004-01-15,1,-1.45572905325739,-0.306966680908888,-2.07742710567268,-0.98791426807675,-1.41732429872189,-0.928279638344912,-2.07817413045353,1.65575306647782,-0.996545342589851,-1.04434639839201,0.0209282179026203,-1.21032642399549,-0.364362456533905,-0.753745206635677,-0.958862737938426,-1.748309910196,1.71490740830106,-0.859283152462448,0.255747356073378
2004-01-22,1,-1.23110858301169,-0.575959831517853,-0.903012944800154,-0.959448975324766,-1.26881489460892,-0.612741377241465,-1.42740938543504,-0.909576858091997,-0.685997176414605,-0.822685418841602,-0.252766949260524,0.125245557154709,-0.301541594639228,-0.578805910833203,-0.646589732598866,-1.07515865878763,-0.857428162126889,-0.549752936681119,0.370279922885006
2004-01-29,1,-1.05908755694471,-0.95412303121413,-0.562703138241685,-1.29612897806428,-1.01469404263775,-0.605975057841934,-1.3035739547475,-1.01750653030513,-0.88442162906245,-0.661508962444138,-0.641377644895696,0.600566849675409,-0.613871635295683,-0.310089468642591,-0.639464869377798,-0.936305432863199,-0.97630735036801,-0.757700250292595,0.479425538604203
2004-02-05,1,-0.819018298898261,-1.14846653491072,-0.793998531661116,-1.1383024351854,-1.38556588666311,-0.556534030942826,-1.30448651710663,-1.28463655109288,-0.990672409174387,-0.439617862259807,-0.852022481953381,0.472087674219958,-0.441846561977096,-0.678558197832783,-0.585670276962237,-0.929683935239272,-1.25773115826192,-0.882141647615893,0.581596317802962
2004-02-12,1,-0.606413552497584,-1.15794952646273,-0.933752955554637,-1.02369327108326,-1.24294758765379,-0.112234721465304,-1.29582076746005,0.325817846846913,0.0499575941834648,-0.251773932469347,-0.883606102423243,0.398268623623534,-0.323172796766209,-0.545794866068694,-0.13291188074584,-0.920846728266703,0.33589179652499,0.131987978380016,0.675305847212285
2004-02-19,1,-0.954746934576201,-1.39363656040214,-1.91044392225308,-0.641219468909172,-1.25183780081021,-0.532282470323097,-1.27299233742092,-0.359968270089832,-0.296500645776442,-0.630539478067149,-1.14696589804902,-0.552437440722017,0.0533993390701348,-0.576568438905649,-0.540556883443176,-0.904867227844965,-0.368296127171714,-0.248412197000119,0.759190810539221
2004-02-26,1,-1.40558179761848,-0.608225132042539,-1.93853393208046,-0.239380956629362,-0.117050291344018,-0.624063238414561,-1.70121402082724,0.615154275230704,0.0860918257320756,-1.11645129172378,-0.39439747909202,-0.595780023596967,0.439672209520708,0.52482395819527,-0.616420856873959,-1.34641981573988,0.587926388907982,0.094134629817883,0.832030822429596
2004-03-04,1,-0.95830260795892,-0.481765970309711,-0.448769660881689,-0.680696882214847,-0.694432147002849,-0.778147739590919,-2.07550829867999,0.0585245436503756,-0.332545214219481,-0.707800745131449,-0.305380827849309,0.838061088350497,-0.0264533207601036,-0.0966801833353208,-0.751751209563133,-1.73982555194535,0.0130133022313057,-0.368912546659973,0.892766183025617
2004-03-11,1,-1.17164301092154,-0.668245529792476,-0.755921330839681,-1.39660938372018,-1.17562832296933,-0.404124361301441,-1.67040246652828,-1.38505523250147,-0.773418704354802,-0.962211484445734,-0.533176526557816,0.436708253719735,-0.775898976633649,-0.631702033746597,-0.357024522894653,-1.35878684194686,-1.44714026962954,-0.856512260651605,0.940513294819314
2004-03-18,1,-1.16416383587514,-0.0392456389219113,-1.67210946387101,-0.126101558028042,-0.966922535797224,-0.418594905759545,-2.15089169796879,-0.570276012617099,-0.368500119556932,-0.997165310689235,0.0514934981174431,-0.607866889119018,0.452956128185152,-0.485299355726451,-0.349893794272175,-1.86739412168781,-0.646218104535961,-0.498389273502826,0.974577517512523
2004-03-25,1,-1.00231939224833,0.152438001290548,-1.32951403151291,-0.314180266050631,-0.912992146348338,-0.521094595672284,-1.50266344517688,-1.08232964659654,-0.680258737657502,-0.878112065108535,0.196799936435511,-0.422269481365207,0.215777125501385,-0.500764907642177,-0.431049793328616,-1.25039549867744,-1.16854950334189,-0.854691115294119,0.994463273866757
2004-04-01,1,-0.958179998531929,-0.016810268664915,0.0265908179246773,-0.579385373120925,-0.555402066556666,-0.471385595728,-1.13217749842917,-1.95262488547103,-0.733159969949522,-0.876229214387259,-0.019832703455363,0.754988375081284,-0.105249519237765,-0.218168235115867,-0.361449141723072,-0.913321158588922,-2.04487604930431,-0.947615057176263,0.999881259519843
2004-04-08,1,-1.02095602515081,0.321801917484563,-0.823877292114287,-0.432944947342846,-0.678793940727702,-0.648917738387318,-1.28331075905649,-1.70312936483308,-0.821388465839936,-0.97997457933399,0.271465557604158,-0.288583743390402,-0.0205825626546428,-0.420594800091015,-0.521706568032144,-1.09916917278603,-1.79673321408183,-1.06925786992804,0.990752651878577
2004-04-15,1,-0.762863181336836,0.0236080916694563,-0.592184398555799,-0.0728278276513393,-0.417014652121784,-0.370761717133952,-1.30235960011211,-0.715760638852969,-0.855729435276954,-0.760970611551481,-0.0728948846267912,-0.256229013225673,0.2726126175835,-0.240324140278239,-0.229960550257022,-1.15344339340068,-0.805867582542787,-1.12861455624305,0.967210256855099
2004-04-22,1,-0.644054646583512,0.0365026472556897,0.461340032523073,-0.274201335732207,-0.0942393814010836,-0.458388903019921,-1.53509892934326,0.0818619001028103,0.288111128929111,-0.678945076480843,-0.10398172118907,0.59975866373228,0,0,-0.308590409395585,-1.42124071800023,0,0,0.92959657676388
2004-04-29,1,-0.642338114605654,0.621152205684168,0.786412333750656,-0.199500187348025,-0.0122988741342436,-0.718121777393417,-1.01623178010642,0.0692381896532826,0.292635028625253,-0.711446089739068,0.439834291864161,0.736729991560906,0,0,-0.564612486926165,-0.936720174761007,0,0,0.878458827488186
2004-05-06,1,-0.321591853599783,0.238478802689521,0.695566989468116,-0.795139825629386,-0.824357792288848,-0.865238979385915,-0.811904038024997,-0.409606122363344,-0.312371015464047,-0.422246112303259,0.0203297869532219,0.474066233925049,-0.672925975589084,-0.892149939077517,-0.71374256648114,-0.765627594803367,-0.462459621794711,-0.598447351313121,0.814540977407883
2004-05-13,1,-0.457443098704724,-0.109153790058814,0.421523768593231,0.163621100463666,-0.0388324822178002,-0.70063653617322,-1.10159588110259,-0.406911962618238,-0.29784559236014,-0.58699931036601,-0.359412454258877,0.0502089829342042,0.206861212571805,-0.183669678845708,-0.557028608050263,-1.08718718631491,-0.44045161655629,-0.566455791700813,0.7387729239088
2004-05-20,1,-1.14074543532005,0.198927789143258,-0.85880761683478,1.12238202655672,0.746692827853248,-0.417389027054696,-1.3011093178248,-0.404217802873132,-0.283320169256233,-1.29669054792099,-0.0781567594211957,-1.35360485802695,1.08587959943059,0.528891285993573,-0.287399239658083,-1.31707972064986,-0.416514009411796,-0.52428040415784,0.652256964937281
2004-05-27,1,-0.725712524958867,0.414954962547294,-0.645151292086437,0.480188400003233,0.500069746013998,-0.853984111473656,-0.838310862196796,1.02303373239927,0.55969234940399,-0.905735393899903,0.116720164369905,-1.23435414023304,0.364113825137598,0.214247314786286,-0.742902225527045,-0.88316726009,1.03279937333775,0.355331502283181,0.556251762416075
2004-06-03,1,-0.741896969321544,-0.022476934348311,0.0893295898740306,0.831371157736085,0.754083486983281,-0.726830901373097,-1.43075065706494,0.553678448319589,0.341542013528609,-0.943922267449596,-0.335970763243539,-0.564133641344849,0.636853550834412,0.405873174292871,-0.639233228581592,-1.50308713787436,0.585164021899143,0.18105085715467,0.45215403082695
2004-06-10,1,-0.93169636230208,0.103288349954236,0.327945610854603,1.18255391546894,1.00809722795256,-0.373106481282192,-2.0837213599122,0.0843231642399051,0.123391677653229,-1.15388125667167,-0.219531851274659,-0.3602394139575,0.911698030793648,0.603655556479437,-0.312618065171447,-2.18228032634048,0.136042727978362,0.0120074040521122,0.341478217360382
2004-06-17,1,-1.28370802719041,-0.2001095565911,0.0834333378112226,0.602609936422707,-0.039394814977696,-0.255533307558929,-2.53300383288247,-0.342007205122444,-0.416021565514168,-1.52440360247149,-0.526446382287432,-0.612118808049705,0.258508294657868,-0.493539400044136,-0.224639197783539,-2.65670336834671,-0.272602824733001,-0.475338640516965,0.225834469252049
2004-06-24,1,-1.16232469447029,0.257676078270144,-1.41595374925413,1.60649977919992,0.862908264898014,-0.51674003368306,-2.25725910428582,0.923268180625857,0.291241011298407,-1.42000645693261,-0.0666381800246373,-2.09509253512704,1.19323736764998,0.365829786484376,-0.516656260455489,-2.40518565573275,1.00688568289753,0.28455426933243,0.106905208844352
2004-07-01,1,-1.46688651111348,0.340131846277605,-0.984864848436299,1.43604046406323,1.13807642873951,-0.104396509883828,-2.25796328626374,-1.42767194119683,-1.56819247221314,-1.74006038011671,0.0229836554356577,-1.62850966109627,0.958689077058246,0.604966573939864,-0.135008004305577,-2.42933109990306,-1.33404294698905,-1.52407355631708,-0.0135793428334843
2004-07-08,1,-1.16207947561631,-0.405959861012844,-0.319681490719786,-0.265643825270611,0.497391970966881,-0.657291896059756,-2.12255196612292,-0.0211572718413173,0.100168933308088,-1.44917133755277,-0.711292397909843,-0.914251207530758,-0.801044620785644,-0.0647939878518176,-0.717160825534302,-2.31663297475713,0.0777850972700645,0.191018921364623,-0.133866337875947
2004-07-15,1,-0.642583333459633,-0.666221720619869,0.485637228523528,-0.0309402143754333,-0.0880767653342381,-0.585006167030106,-1.12109741057259,-0.865000760491108,-0.451259166006982,-0.941821396077561,-0.955651448148042,-0.0522075092051003,-0.617418363244847,-0.672385152890199,-0.671450179542914,-1.33712730049617,-0.765678667365483,-0.319744616534133,-0.252205802494826
2004-07-22,1,-0.997660234022706,-0.525017663485522,0.259824024522053,0.166987069387624,0.0103046898967511,-0.469308804624937,-2.30194591776185,0.0327259230608465,-0.87675543353539,-1.30696000669575,-0.795057614080127,-0.219621132970801,-0.462717935362688,-0.589203912284467,-0.578544729894962,-2.53901377712302,0.127532084443028,-0.712271924027976,-0.366876096199222
2004-07-29,1,-0.799400790579857,-0.500847599651783,0.157351801171823,0.364914353150681,0.10868614512774,-0.0532806514503568,-1.88363308075904,-0.990238368036455,-1.3022517010638,-1.1162624919292,-0.748618685813841,-0.267654021644246,-0.299363311718709,-0.499140964060096,-0.180625517478858,-2.14056324876094,-0.904535335478564,-1.1136773888029,-0.476208958773652
2004-08-05,1,-0.930347658605192,-0.56861629537699,-0.393401204010864,0.171599693468601,-0.565149167728163,0.192517624556019,-1.43225961844619,-1.1452750151868,-2.26720604331239,-1.2517752164711,-0.791827304067474,-0.772863889048926,-0.517889356108794,-1.17444695788033,0.0523996223005548,-1.70749504154824,-1.07270190316797,-2.0640972411546,-0.578613780662799
2004-08-12,1,-1.11389397080924,-0.289388452665929,-1.4780465834775,0.321613864030145,-0.457690055087457,-0.182309672869607,-1.86865124990239,-1.30031166233714,-1.81297275044569,-1.43634356650483,-0.486292201725951,-1.82478813578632,-0.383136977025678,-1.06162853414328,-0.329491165114695,-2.16014776414767,-1.2441157985356,-1.60503068821214,-0.672600743669531
2004-08-19,1,-1.48209008006025,0.0514788351332704,-1.83907608478481,0.471628034591689,-0.350230942446751,0.342314557003379,-1.83599301429401,-1.46228781186125,-1.358739457579,-1.80145446873009,-0.117851912062601,-2.16858850518191,-0.237986852198773,-0.941979382499115,0.193857749245787,-2.14113350260362,-1.42476335230301,-1.15527874907325,-0.756802495307928
2004-08-26,1,-1.55761748708608,0.262186281569568,-1.25521463051904,0.15680605227195,-0.324256524489737,-0.430050753456143,-2.09023145044272,-1.66932990621263,-1.75182251244035,-1.86925019843862,0.121288186828169,-1.58423848433485,-0.546986756686383,-0.896969437582595,-0.574211244316126,-2.40576779502786,-1.65169931613709,-1.56127162721386,-0.829994041485847
2004-09-02,1,-1.08213812921883,0.516608006135369,-0.360739942584218,-0.49976566375918,-0.621703776723219,-0.518481858478869,-1.2617182402439,-1.53723443749791,-1.69690386027279,-1.3809192417426,0.404677719535045,-0.705767096385334,-1.18693844134264,-1.16851817609045,-0.653269286854309,-1.5837474609069,-1.5395918068611,-1.5263659093144,-0.891110568111918
