"date","lab","MatarianoBayin_surface_elevation","MatarianoBayin_water_temp_0","MatarianoBayin_salinity_0","MatarianoBayin_velocity_u_0","MatarianoBayin_velocity_v_0","MatarianoBayin_pr_wtr","MatarianoBayin_precipitationCal","MatarianoBayfar_surface_elevation","MatarianoBayfar_water_temp_0","MatarianoBayfar_salinity_0","MatarianoBayfar_velocity_u_0","MatarianoBayfar_velocity_v_0","MatarianoBayfar_water_temp_100","MatarianoBayfar_salinity_100","MatarianoBayfar_velocity_u_100","MatarianoBayfar_velocity_v_100","MatarianoBayin_surface_elevationanno","MatarianoBayin_water_temp_0anno","MatarianoBayin_salinity_0anno","MatarianoBayin_velocity_u_0anno","MatarianoBayin_velocity_v_0anno","MatarianoBayin_pr_wtranno","MatarianoBayin_precipitationCalanno","MatarianoBayfar_surface_elevationanno","MatarianoBayfar_water_temp_0anno","MatarianoBayfar_salinity_0anno","MatarianoBayfar_velocity_u_0anno","MatarianoBayfar_velocity_v_0anno","MatarianoBayfar_water_temp_100anno","MatarianoBayfar_salinity_100anno","MatarianoBayfar_velocity_u_100anno","MatarianoBayfar_velocity_v_100anno","sday"
2003-06-05,NA,-0.975045718345816,1.72810292608244,-1.11057161584578,-0.222404210171215,1.40147254716947,-0.488773731131778,-0.86154539403205,-0.948591775094041,1.37456781091719,-0.694985129512778,0.309069416062009,0.808304704186027,-0.091951843962652,-1.01754829071078,-0.937431784150034,0.871879162932175,-1.50453341324316,1.38572299135464,-1.85205423455002,-0.384399736838206,0.961620391163604,-0.693888847438305,-0.577535847339026,-1.47701716990824,1.13198219617655,-1.48373318321552,0.227028995873487,0.486907327005002,-0.129409339951674,-1.20371214311199,-0.981167037003009,0.932506481177626,0.436709315936734
2003-06-12,NA,-1.28979237042755,1.91222552551195,-0.360494209268034,0.514438552836367,0.547899721852978,-0.202355995987873,-0.845518847670759,-1.33681986438577,1.93945617590398,0.204459029906296,0.992229626373152,-0.153233449277593,0.184461182190659,-1.50740042574481,-0.113198489879501,-0.664168576504284,-1.8665970441071,1.56576331532527,-1.15128190906068,0.254711947868075,0.134871911857096,-0.576884018911377,-0.594457751844692,-1.91434671761211,1.69426381335794,-0.647550814175961,0.815970239754103,-0.442763905665717,0.140630750336304,-1.76122103621717,-0.19629041568423,-0.590269845980938,0.325223272046501
2003-06-19,NA,-0.849406108255575,1.5698350547569,0.312257887887954,1.25128131584395,-0.305673103463511,0.228164219172933,2.21935004173844,-0.904975264797358,1.04508768995736,0.704553590241124,1.67538983668429,-1.11477160274121,0.192563670896299,-1.05511443841405,0.711034804391032,-2.20021631594074,-1.46807550862045,1.22688256142413,-0.507139416727327,0.893464874281632,-0.683176406988787,-0.303693406151664,2.44074701748623,-1.52561412681888,0.803065334852141,-0.187290564871057,1.40321480305074,-1.36673923377752,0.144784478109778,-1.37601902347364,0.587207780101891,-2.114283207741,0.20900577567301
2003-06-26,NA,-1.13047616381828,0.702039573593262,0.421214287056162,-0.925617908983693,0.405857804327401,0.036424881575517,-0.388416970880146,-1.19403751464095,0.461732348157821,0.588791586870404,-0.0300653416440959,-0.630084125554788,-0.450571370108084,-1.43961330460959,0.43085958543776,-1.52293504080353,-1.78433258165019,0.369970327633838,-0.408603781644234,-1.37990866270106,0.0698025156682847,-0.635622462235788,-0.191068904499442,-1.85064437389069,0.228960413747893,-0.321619447705631,-0.397940826314508,-0.840681875788683,-0.50008106480347,-1.82484768839552,0.267030182741985,-1.4268984218421,0.0897475962324645
2003-07-03,NA,-1.28072559444166,0.123078340682255,0.356769227475764,-0.626618902575736,0.152164333025906,-0.591788483351403,0.174059874055564,-1.32447556901879,0.0687148564796705,0.540696465485579,0.0656525442350475,-0.65299743868941,-1.17211486952419,-1.47949745602768,0.570279475136152,-1.38564982150584,-1.96182706749225,-0.191196985848781,-0.468405257326535,-1.17360998745743,-0.139406331575644,-1.38261608478781,0.354711521719586,-2.00874483048137,-0.148659383336152,-0.369953112227381,-0.395582948582006,-0.820370180358259,-1.22146205062513,-1.92405362194571,0.369342437763107,-1.28206701986586,-0.0308162600263116
2003-07-10,NA,-1.04283066262131,0.373130496778697,0.0656054844633484,-0.0772332003784873,0.380092061148343,-0.226769742392695,-0.448173605026474,-1.05763305083576,0.652070198279214,0.760044492129565,0.584205937662059,-0.390427290130453,-1.15304026069609,-0.838105828137384,-0.0175810176342454,-1.01421201600469,-1.74199409291374,0.0828768495567003,-0.743368774787067,-0.710883197538229,0.133219469701614,-1.11167675378017,-0.275827656164595,-1.76014434984355,0.456058401918406,-0.136005367681943,0.0342160568280925,-0.51462845072709,-1.20075151733897,-1.33475850450541,-0.250640832031431,-0.906162624344194,-0.150931791449326
2003-07-17,NA,-0.36627647357866,0.680801761221953,0.886480454794932,-0.459472464695118,-0.188075608953965,-0.2017606783733,0.634756754960018,-0.459963416817487,0.694763654574604,1.0964172163766,0.278747107688616,-1.19799096477738,-0.765386816689311,-0.474150269864435,-0.417144532938432,-0.917909144244052,-1.07316764380135,0.419929047844538,0.101621866145306,-1.17144977162692,-0.392629266803643,-1.15387146359786,0.807465832711679,-1.17028584552225,0.525647429758602,0.226016821123477,-0.353071952663076,-1.28083739459244,-0.810472501552351,-1.01360410227892,-0.675444077537921,-0.808859387752166,-0.268851518756104
2003-07-24,NA,-0.304967797864528,0.587540063416076,0.216356980055549,-0.492102645795319,0.306428462059497,1.03799397815736,0.57435336389392,-0.338989322221017,0.487512979154063,0.511564305696923,0.000885770359159671,-0.749949861366522,-0.274173438914065,-0.60865243541678,-0.658458460797612,-0.357760611723089,-1.00825947614792,0.3603960988875,-0.539995492161624,-1.27185567503692,0.139602563559193,0.046534864447797,0.755599238864182,-1.04584342949643,0.35015803772151,-0.325962151096312,-0.7035565754102,-0.79478538965265,-0.316158221136874,-1.17979516147345,-0.933518741298786,-0.251403505698493,-0.3828599079288
2003-07-31,NA,-0.719880737028517,0.382918358132232,0.636235600734303,-0.524732826895519,0.800932533072959,0.9022278528136,1.23022937135018,-0.624348283454525,0.421141567440067,0.720923519038767,-0.276975566970297,-0.301908757955662,-0.339584155026801,-0.687189298779475,-0.899772388656793,0.202387920797874,-1.40747610136006,0.192745084841229,-0.0903944598327852,-1.3596550574779,0.665536200795656,-0.1009538232958,1.42695278220861,-1.31582287890816,0.319536120219358,-0.0801114804910072,-1.04268982738755,-0.313292010214728,-0.378502587664581,-1.27744041179084,-1.18191493877767,0.302307972297317,-0.491298328351379
2003-08-07,NA,-0.447445706214284,0.492800952576252,0.347481428270432,0.340965855354691,0.678710417992811,1.03144357632791,-0.625776054856096,-0.437949423413018,0.584236055728615,0.588318076533282,0.78095160673919,-0.440060362555611,-0.0434213126535325,-0.0977209541011193,-0.643635081720486,0.408541547802467,-1.10676042936772,0.341691691517899,-0.350827623712689,-0.53472093753182,0.567335252243911,0.0427755260920164,-0.408523081496312,-1.10176696500299,0.521317549478434,-0.175763349127783,-0.0327671768485888,-0.423396607572212,-0.0797791335940731,-0.693459961380772,-0.922451113836839,0.498410125947322,-0.592589183099856
2003-08-14,NA,-0.767805124382531,0.554667623397753,0.625195386584569,0.229090948725432,0.395287243023172,0.266868768442672,-0.807960238938407,-0.83132096910766,0.468863160986291,0.658532895095112,1.01193214010886,-1.07752813937256,-0.315107887061928,-0.597091391889122,-0.163678105115122,-0.929989340350015,-1.38609786404427,0.443576382997071,-0.0480909545294447,-0.671498227771856,0.300065374792881,-0.683488647727954,-0.567546586391414,-1.45514233069863,0.446391021277223,-0.0706391349015104,0.165075617527814,-1.03866796310536,-0.349811822480002,-1.18414524904074,-0.428544528237473,-0.853479297587437,-0.685258860328389
2003-08-21,NA,-0.799322964714449,0.94525869440457,0.309278782482474,0.837077792490388,0.0187109965600157,1.29285161142936,-0.600774998462091,-0.900860499675027,0.72337832656705,0.592061063007681,1.54585628893252,-1.42227274317979,-0.294092056981993,-0.971825667435981,0.0171404108347002,-2.14387970045591,-1.36406091232511,0.874059109172764,-0.343345826335255,-0.0715058406300427,-0.0680210901168936,0.401277247872157,-0.337364828945449,-1.47261737469486,0.741859445302352,-0.105952701883112,0.681936175822934,-1.36710203542618,-0.328352778780625,-1.53599156327906,-0.223473310015521,-2.0835643237693,-0.767959171847104
2003-08-28,NA,-0.260497420409899,0.972221482285029,0.671678192984838,0.194463001435425,-0.204592110991822,0.55090523312835,0.697047419015789,-0.395773080909151,0.698329060988844,0.83208570770601,0.747275679006527,-1.24650449421551,-0.33409809496581,-0.512918881994773,0.235618322277766,-1.70605726588647,-0.759741159025156,0.939810320205133,0.0351817300626103,-0.704627940225881,-0.289658072342222,-0.265415396234696,0.980302986571007,-0.904014331732313,0.756999941167509,0.160665621635231,-0.116878058106355,-1.18055048878759,-0.369312588559548,-1.04049645599568,0.0287175416023386,-1.66416103185186,-0.839486966996333
2003-09-04,NA,-0.409883348558436,0.638695489737298,0.332629711616627,1.1980075507824,-0.0163039877602438,0.753957513471703,-0.420047168733936,-0.481565933709713,0.389144330387898,0.430300912602258,1.56667667578798,-0.882354478633034,-0.104949586261168,-0.793716056998613,-0.0223886000376384,-1.65954286592706,-0.832673699141278,0.643133350466895,-0.291559566257914,0.325973964775189,-0.105119954023665,0.0249224763153466,-0.123079269044926,-0.915802961069898,0.486010754187226,-0.218977343487932,0.719383209021676,-0.810431397481116,-0.142570418957877,-1.27202247403438,-0.187441304900433,-1.63756852319431,-0.898801636468351
2003-09-11,NA,-0.985839499281402,0.306831586853279,0.292718461257873,0.771484469258352,-0.152730294592949,1.07193535048753,-0.331182043511006,-0.935013050190349,0.37524838743945,0.48491243815034,1.29391563456742,-1.05483873483535,-0.492856233040609,-0.905719098994001,-0.0413518417399095,-1.46879995638475,-1.32256839366128,0.34551154269937,-0.321451777413917,-0.0563648475863205,-0.248840367974954,0.437599710051234,-0.0294128480800778,-1.28604881043954,0.507180379515941,-0.145667349422088,0.480329483291999,-0.980754023735016,-0.534256004220565,-1.32356122455559,-0.158161135907715,-1.46745519479128,-0.945040251425374
2003-09-18,NA,-0.594672878175697,-0.059936198971264,0.370569495162931,0.344961387734307,-0.289156601425654,0.191840304338339,-0.246686227077423,-0.607272008196858,-0.207009906232513,0.465295581326702,1.02115459334685,-1.22732299103766,-0.942206752503473,-0.714932905741211,-0.0603150834421806,-1.27805704684244,-0.83742063014042,0.00989741323380825,-0.233637988431223,-0.42252079420245,-0.393900562839722,-0.344918688520513,0.0485885934689743,-0.867498681684724,-0.0441330146578989,-0.148216338297822,0.257368891216383,-1.1536613512171,-0.988546308571096,-1.06301307348972,-0.124549418408998,-1.29722195177884,-0.977530117665097
2003-09-25,NA,-0.720312488265937,0.112921126069714,0.265643650366857,0.38558263359374,0.382074041392886,0.528277439567215,-0.294698221922951,-0.686481236801689,-0.0163063734015851,0.422409073650223,0.89315812113474,-0.569180987060156,-0.121576568292593,-0.250332523675485,-0.706133652964589,-0.382654847623698,-0.863135131186009,0.210530572222718,-0.325896221332695,-0.306768672856674,0.269739762007989,0.0877659138728339,-0.0190363546367482,-0.850132734608482,0.172591355527104,-0.173195285162912,0.19403128264874,-0.497178626233635,-0.173685360206658,-0.52156793996458,-0.715740475262323,-0.421391899561952,-0.995798562191724
2003-10-02,NA,-0.663321324926042,-0.0444233621085788,0.29696806749804,-0.0153024484944337,0.348050047194899,-0.274406599973226,-0.373812949848666,-0.638338484870435,-0.16477355332365,0.400830531144224,0.669304028903516,-0.422968672953563,-0.118791337799982,-0.465298393178467,-0.508355054647243,-0.463151855320454,-0.702473879343609,0.0774816480528631,-0.276116903825515,-0.619601337742799,0.231566315763579,-0.623653805760728,-0.132006550878447,-0.701685914263408,0.0446370053864885,-0.17309166336612,0.0480264699280228,-0.352484701103678,-0.177067598551104,-0.655038878546336,-0.463655308338124,-0.519757852032398,-0.999579809814331
2003-10-09,NA,-0.986271250518822,-0.0237395796249986,0.528505892027176,-0.416187530582607,0.314026052996912,0.163258698608489,-0.525684280707588,-0.939333553568794,-0.0410813769477703,0.525183364917001,0.445449936672293,-0.276756358846969,-0.666384532818277,-1.05398441160308,-0.310576456329896,-0.543648863017209,-0.920355761414525,0.119049337422801,-0.0171666539948535,-0.92170751614742,0.199078008382795,-0.102625325260264,-0.332303126859946,-0.900814342952486,0.182989915297477,-0.0201097461538884,-0.0868228046944657,-0.206342360664316,-0.730721796982635,-1.16011867311503,-0.21423326711303,-0.61574579625173,-0.988818849729598
2003-10-16,NA,-1.12874915886859,0.0872510745944787,0.75417312649257,-0.625287058449198,-0.60429146030798,-0.477459516339661,0.220746781279942,-1.13416768211108,-0.0540631131231446,1.02139965010969,0.43371226891485,-0.942138074140628,-0.780663383936063,-0.728290402147857,0.607671782718095,-1.74670091633645,-0.958779938363778,0.247726588031234,0.247883886305548,-1.0237646671827,-0.710086217398605,-0.669929034978965,0.351654367420687,-0.994442155151108,0.178720268145418,0.514844721088638,-0.000720003857426876,-0.869200945963488,-0.850408328304487,-0.751237050833834,0.750808246600331,-1.8313606600516,-0.96367223583662
2003-10-23,NA,-0.575675823729069,-0.0891151064036819,0.173904728027397,-0.265023222220456,-0.597024199411322,0.40323021140101,-0.296932806510258,-0.618999088795494,-0.106264319857193,0.290480074483478,0.507422027748789,-1.24045896208552,-1.03732659386989,-0.105790504533325,0.593783211330515,-0.939190611215775,-0.305058353846516,0.0861767697150304,-0.278414702377282,-0.550830671545086,-0.684568426537977,0.273127597828613,-0.241174050607205,-0.380931707087723,0.129428189438097,-0.164328162122419,0.177154103676328,-1.16150645395826,-1.11127133662239,-0.0483762371648821,0.776945716804404,-1.03308639945734,-0.924505809140565
2003-10-30,NA,-0.752693831072708,0.032032762428863,-0.335390865189481,0.0952406140082852,-0.589756938514665,-0.161268904213695,-0.590209672730648,-0.757255196905745,0.121738849308757,-0.267021977199562,0.581131786582729,-1.53877985003042,-1.22393703686981,0.482982439030587,0.579894639942935,-0.131680306095104,-0.387118001694704,0.219672100303097,-0.717158219534908,-0.0749764221108101,-0.649041226043901,-0.240184605694617,-0.620097251089563,-0.425821273877987,0.354907604779444,-0.65468047369923,0.358748029459924,-1.4497332332471,-1.30034699972981,0.615749036966841,0.794768251018302,-0.231256502790146,-0.871889375380379
2003-11-06,NA,-1.13695243237963,0.0769091833526886,-0.019518071460991,-0.505421087060706,0.185197337101621,-0.582856811063709,0.248374232591368,-1.10433563497419,0.0982437352451802,0.0677498311457659,0.351967797032662,-1.07081088145036,-1.21186770473582,0.264148400828499,0.156560300533087,-0.629226327020209,-0.684204978928479,0.274861233723502,-0.312964720720471,-0.559805507531922,0.164445841093936,-0.620974162076076,0.125230808847122,-0.686457864710098,0.32402113362041,-0.235682722045594,0.238592636967037,-0.967365062318908,-1.28854403610433,0.46539344582922,0.393730091256524,-0.730877001562164,-0.806588415312125
2003-11-13,NA,-1.91928567459104,-0.241473325590846,-0.178155434302998,-1.01285369927198,-0.00639408653752888,-0.453045769934839,-0.202981517858962,-1.89169594113183,-0.280512130775509,0.0379637761296511,-0.337480449577113,-0.651877895702373,-0.388621091880295,-0.636048341821294,-0.505817719489897,-0.726658189071117,-1.38899060711899,-0.0348180818704149,-0.365280703222986,-0.953715139125248,0.0212320419790778,-0.459138206243979,-0.423529087070277,-1.39601839094622,-0.0662719702509393,-0.163392118113041,-0.343212077473094,-0.529886357400165,-0.4629945916081,-0.374675738761988,-0.25636600182413,-0.826904566742317,-0.729552948249395
2003-11-20,NA,-1.84761496917873,-0.351540596664106,-0.412979036852887,-0.494100411985127,0.290242290062396,0.0143930416520363,1.50093298349754,-1.79232436342758,-0.476792324921311,-0.103908940116646,0.380473561586451,-0.512905292911931,-0.329287242296673,-1.2452052305524,0.227872772850078,-0.770237214275811,-1.25091423327921,-0.137414759955866,-0.476595332480503,-0.326086721983461,0.374970042824536,0.0338399280233913,1.18269531523298,-1.22893446816216,-0.277403103081993,-0.185588191627766,0.478725419675507,-0.368765641921314,-0.398538840282072,-0.933095282106885,0.479518144316929,-0.865894194064385,-0.641903710877604
2003-11-27,NA,-1.75824246303207,-0.51017782124814,-0.291930974568309,0.305006063938143,-0.493961226695089,-1.01694893191187,-0.573337346403664,-1.67875684605131,-0.686785620660542,-0.168644567634627,0.806592821423603,-1.27165689332419,-0.25054118018949,-1.08387217200102,0.136528707185618,-0.808058389000094,-1.1074318542815,-0.289519932026261,-0.216739250426209,0.575196337562302,-0.345181010972915,-0.975680014728367,-0.985485193824869,-1.05886825872826,-0.504668898618148,-0.114390605625874,1.00314335270798,-1.10267261029749,-0.311742411526008,-0.730991988719121,0.380725801774238,-0.896381005234552,-0.544915852417188
2003-12-04,NA,-0.981953738144597,-0.0761877423514443,-0.615382962931337,1.10411253986141,-1.27816474345258,-1.67850835155441,-0.837634070214812,-1.07512080260566,0.0668864429340545,-0.821525130080843,1.23271208126076,-2.03040849373646,-0.927858595420766,-0.755121295146882,0.0451846415211572,-0.845879563724376,-0.290091054659832,0.150247336453291,-0.389015167577916,1.46807468181763,-1.06072637611881,-1.61610750198771,-1.33585486069335,-0.410731576360668,0.230209148446803,-0.617520664331512,1.52018115286667,-1.83510375300872,-0.978124278471951,-0.371553278922017,0.273224123435559,-0.924681471889403,-0.440000383343725
2003-12-11,NA,-1.1270221539189,0.540262846311052,-1.90608037985714,-1.60419249145521,0.169341495145278,-0.887733844420656,-0.819290425191194,-1.2020613066295,0.619981540550043,-2.09217884569236,-0.680108560782459,-1.00863892757043,-0.439768051834063,-0.920105209549092,-1.3495484312853,0.388106823548451,-0.407525611657168,0.771774791162296,-1.52004634261303,-1.15618712802949,0.457242431988944,-0.801842239915582,-1.39191279776351,-0.505602722406446,0.763846065027467,-1.72807931365468,-0.310426777981151,-0.787005983444507,-0.476412585010836,-0.515611286731252,-1.14501823594291,0.320369102672925,-0.328683647554918
2003-12-18,NA,-1.52552854606079,-0.152828543518135,-1.49487621315317,-1.4976449613321,-0.117384980231933,1.23390053905671,3.60242801411,-1.60901157722782,-0.00524447144934097,-1.62117134892362,-0.711269273995671,-0.504471402409611,-0.244464313660385,-1.50432907082267,-0.663666675067955,0.0527967073361651,-0.79178354677116,0.0829765590497516,-0.945356872306754,-0.976249597797984,0.239670538885459,1.34847421136166,2.97048128762256,-0.893002950531493,0.119266132907103,-1.09101280389213,-0.269017042576082,-0.258133892683904,-0.26515270875331,-1.08796382045747,-0.488299329508484,-0.00302195642455616,-0.212585116629976
2003-12-25,NA,-1.10284408462318,-0.478598117634524,-2.2906916497798,-0.865019001226178,-3.12140637087749,-0.594765707447302,0.14269040138208,-1.38002489817022,-0.239647088025725,-2.38767184416785,-0.583412535923527,-2.77535239730864,-0.825564675512756,-1.04723322578367,0.64639952985654,-1.10103136932699,-0.367835520322171,-0.239503101399926,-1.57912838778119,-0.281415676276303,-2.69976182669725,-0.443927081880567,-0.530709726982556,-0.656748902721292,-0.133745892558535,-1.69059631326272,-0.0787804971693413,-2.50763276329497,-0.828449658694324,-0.627025691856657,0.788885950902052,-1.14476994600736,-0.0933938292375972
2004-01-01,0,-1.0609642145931,-0.333257610361734,-2.77812586656527,-0.919624610414268,-1.77233848442528,0.537804429469448,1.01870619447384,-1.21378838722814,-0.230230758265103,-2.6249907155112,-0.508375302759877,-1.83583192259001,-1.02179682385095,-0.665530451569146,0.302390300102665,-0.714577992965155,-0.336949673590438,-0.0922193369093074,-1.9115665431434,-0.285151707003624,-1.29389564547778,0.734244589459148,0.323752932103122,-0.494999876147617,-0.141712453558513,-1.76574158157065,0.0482643953065143,-1.55171670998091,-1.00563404890429,-0.248250055043876,0.410335093261913,-0.746734347705786,0.0172405251128097
2004-01-08,0,-1.3657805882141,-0.607133051639923,-2.54001648599462,-0.974230219602359,-0.423270597973059,-1.29860349011621,-0.658080772522231,-1.4960612746199,-0.414352002330568,-2.61238632129922,-0.433338069596226,-0.896311447871384,-0.49699187831741,-1.30006948097751,-0.0416189296512092,-0.328124616603316,-0.664017206157865,-0.36594339469569,-1.53119194192158,-0.300050833391642,0.101166075667795,-1.04626659120067,-1.35353396957439,-0.792740356180864,-0.341685557793759,-1.60153863054857,0.165083338736119,-0.602314212265362,-0.461226470362778,-0.891086226445331,0.0321815958038584,-0.349783051252869,0.137494094689785
2004-01-15,0,-1.79882707934988,-0.481737620333218,-2.44915377112736,-0.840712845916846,0.0586809314916308,-1.44032342762867,-0.841685365738357,-1.84458188048116,-0.183331950813908,-2.38316222190955,-0.471555356877901,-0.253245956119264,-0.00721331625058494,-1.32676998626757,-0.021854424215039,-0.274441128300641,-1.12936150975346,-0.24270491440596,-1.31627336337876,-0.137538468646642,0.615674982377147,-1.1217385704298,-1.51637404401146,-1.16673924819552,-0.124866763684362,-1.23706728947503,0.158841551599094,0.0428264944821693,0.0479674682854295,-0.930013396169786,0.0201381008156243,-0.287167230959474,0.255747356073378
