"","mindorosal","mindorotemp","sibuyantemp","sibuyansal","sibuyanvelu","sibuyanvelv","southsibuyansal","southsibuyantemp","southsibuyanvelu","southsibuyanvelv","surigaosal","surigaotemp","surigaovelu","surigaovelv","tablassal","tablastemp","tablasvelu","tablasvelv","visayansal","visayantemp","visayanvelu","visayanvelv","mindorovelu","mindorovelv"
"61",13750.2574332194,27.8322585385988,26.8936157707277,14281.4150982855,-156.278678635742,13.7313329014254,14187.0993680469,26.9148594520051,-146.182846533586,17.7523869771382,14322.2133237372,27.317257380785,-457.642801191394,-207.046966058745,14172.4524923739,26.6705955050271,-110.953571374879,-116.936931475284,14371.902284967,26.9916528007364,-188.022781083084,27.4153077679925,-80.51537849655,-25.8408182605224
"62",13754.705506218,27.8487603779051,26.9178909813689,14283.7235574786,-156.480527829475,14.3895163554052,14188.6832519606,26.9339518907109,-145.972510672282,18.5052313780787,14323.2466701826,27.3264493325677,-458.757753604608,-207.411491674836,14174.6218162949,26.6928341145808,-110.729094628835,-115.906302475342,14372.9166091925,27.0095536033184,-188.215708204817,28.2007569393614,-83.1757451741427,-23.1427325310469
"63",13759.1706544605,27.8660532790564,26.9432680686347,14286.0081396243,-156.678920242788,15.0548001904962,14190.2658914743,26.9541279566379,-145.754860276014,19.2536158502475,14324.260748767,27.3363327945937,-459.801636303541,-207.741918958864,14176.7565115038,26.7161984767828,-110.49740772675,-114.88313888017,14373.9112482275,27.028319674967,-188.384046218548,28.9926334750703,-85.813367489125,-20.4486134025634
"64",13763.6517594705,27.8841228945986,26.9697286458627,14288.2681677517,-156.872932912054,15.7269872687402,14191.8477096772,26.9753737083727,-145.529611643828,19.9970727078342,14325.2552557697,27.346899855949,-460.773728055903,-208.038234359836,14178.8559454444,26.7406721617719,-110.258180085403,-113.86756130557,14374.88643094,27.0479373461134,-188.527221425043,29.7904943402984,-88.4261075346326,-17.7596535152912
"65",13768.147655856,27.902954078145,26.9972533519314,14290.5029721656,-157.061613205592,16.4058784065988,14193.4291145987,26.9976742324628,-145.296460641759,20.7351458646941,14326.2298971861,27.3581420541674,-461.673341488246,-208.300454221533,14180.9194960091,26.7662377349185,-110.011065433177,-112.859659618101,14375.8423758568,27.0683922599192,-188.644651414519,30.5938955784003,-91.0118261813256,-15.0770390855255
"66",13772.6571314628,27.92253090047,27.0258218706516,14292.7118906452,-157.243980166869,17.0912724339763,14195.0104980485,27.0210136580495,-145.05508323252,21.4673912489466,14327.184388815,27.370050384056,-462.499823762926,-208.528624654232,14182.9465517233,26.79287677406,-109.75570240708,-111.859493158607,14376.7792904973,27.0896693866557,-188.735745879206,31.4023926884281,-93.568385328957,-12.4019490925963
"67",13777.1789275907,27.9428366664947,27.0554129511982,14294.8942686404,-157.419025901547,17.7829662538302,14196.5922344803,27.045375172549,-144.805136037449,22.1933772016656,14328.1184563368,27.3826153070887,-463.252557229349,-208.722821374298,14184.9365119267,26.8205698878141,-109.491715174907,-110.867091008281,14377.69737073,27.1117530387881,-188.799907446661,32.215541001514,-96.0936501659071,-9.73555447432098
"68",13781.7117392752,27.963853933146,27.0860044295607,14297.0494594654,-157.585717006649,18.4807549023539,14198.1746798819,27.0707410383637,-144.54625693001,22.9126848592263,14329.0318353848,27.3958267613557,-463.93096004877,-208.883149511876,14186.8887869512,26.8492967349525,-109.218714081718,-109.882452296835,14378.5968001536,27.1346268867432,-188.836532532796,33.0328960557121,-98.5854914340868,-7.07901733172733
"69",13786.2542156321,27.9855645280675,27.1175732509873,14299.1768244908,-157.742996040089,19.1844316097112,14199.7581706924,27.0970926106051,-144.278065660068,23.6249085188938,14329.9242716089,27.4096741720569,-464.534486791945,-209.009743386938,14188.8027982954,26.8790360448108,-108.936296319836,-108.905546552326,14379.4777495023,27.1582739753471,-188.845012213563,33.8540139689002,-101.041787696603,-4.43349014381552
"70",13790.8049602675,28.0079495691606,27.1500954933969,14301.2757333322,-157.889783028755,19.8937878613072,14201.343022748,27.1244103558081,-144.000164508152,24.3296559872593,14330.7955207318,27.4241464625297,-465.062629008936,-209.102766253979,14190.6779787966,26.9097656387127,-108.644046621491,-107.936314092101,14380.3403760774,27.182676740911,-188.824733114228,34.6784518093445,-103.460427605577,-1.8001149931125
"71",13795.362531751,28.0309894849341,27.1835463917335,14303.3455640377,-158.024977013272,20.6086134595754,14202.9295302576,27.1526738716156,-143.71213896888,25.0265489111494,14331.6453485968,27.4392320657954,-465.51491577043,-209.162410015689,14192.5137727982,26.9414624523834,-108.341537973234,-106.974666454309,14381.1848232044,27.2078170289471,-188.775078315119,35.5057679635364,-105.839312167495,0.819977197237188
"72",13799.9254441532,28.0546640356384,27.2179003632343,14305.3857032719,-158.147457627544,21.3286965862637,14204.5179648109,27.1818619074109,-143.413558462653,25.7152230906568,14332.4735312096,27.4549189366136,-465.890914179954,-209.188894905977,14194.3096363149,26.9741025593278,-108.028332351204,-106.020486869354,14382.0112197179,27.2336761124951,-188.695428272726,36.3355225009081,-108.176357003487,3.4256674141156
"73",13804.4921676462,28.0789523351592,27.2531310335829,14307.3955464974,-158.25608671112,22.0538238652012,14206.1085744181,27.2119523858748,-143.10397707472,26.3953287739613,14333.2798547713,27.4711945640292,-466.190229856366,-209.182469142747,14196.0650371936,27.0076611951461,-107.70398147631,-105.073630770622,14382.8196794741,27.2602347110368,-188.585161755006,37.1672775350463,-110.469494601907,6.01584929209595
"74",13809.0611291677,28.103832873646,27.2892112639186,14309.3744981543,-158.349709952386,22.7837804255254,14207.7015825855,27.242922425443,-142.782934320673,27.0665309336312,14334.0641157041,27.4880459843987,-466.412507386097,-209.143408550849,14197.7794552712,27.0421127827597,-107.368027588362,-104.133926343766,14383.6103008922,27.2874730099792,-188.443656789724,38.0005975810192,-112.71667656063,8.5894298374268
"75",13813.6307131479,28.1292835408499,27.3261131786697,14311.3219718365,-158.427158560552,23.5183499653539,14209.2971874251,27.2747483636372,-142.449955937391,27.7285095241208,14334.82612067,27.5054597948799,-466.55743074458,-209.072016155703,14199.4523825284,27.077430958518,-107.020004238165,-103.20117511379,14384.3831665242,27.3153706806827,-188.270291624644,38.8350499084444,-114.915875816442,11.1453301376529
"76",13818.199262298,28.155281650142,27.3638081941809,14313.2373904655,-158.487250964352,24.2573148158787,14210.8955608018,27.3074057812457,-142.104554698415,28.380959720198,14335.5656865816,27.52342216737,-466.624723686383,-208.968621748076,14201.083323241,27.1135885991578,-106.65943709656,-102.275152569115,14385.1383426551,27.3439069010121,-188.064445698364,39.6702048899255,-117.065088858975,13.6824860562043
"77",13822.7650784611,28.1818039631855,27.4022670481002,14315.1201864615,-158.528794535374,25.0004560058663,14212.4968475184,27.3408695273229,-141.74623125273,29.0235921360618,14336.2826406061,27.5419188628771,-466.614150103576,-208.833581420561,14202.6717941258,27.1505578495827,-106.285844779377,-101.355608821782,14385.8758789334,27.373060376388,-187.825500620573,40.5056363444942,-119.162337926582,16.1998489113042
"78",13827.3264235233,28.208826715234,27.4414598294933,14316.9698019114,-158.550587333856,25.7475533265439,14214.1011645399,27.3751137449823,-141.37447498587,29.6561330249334,14336.9768201611,27.5609352463066,-466.525514351895,-208.667277076336,14204.2173244849,27.1883101514328,-105.898739687248,-100.442269302886,14386.5958080322,27.4028093613124,-187.552841160505,41.3409218756997,-121.20567318163,18.6963861385631
"79",13831.8815203852,28.2363256410242,27.4813560096506,14318.7856887342,-158.551419874788,26.4983853968518,14215.7086002575,27.4101118979511,-140.988764902239,30.2783244589244,14337.6480729042,27.5804563016477,-466.358661544308,-208.470115910786,14205.7194563441,27.2268162724106,-105.497628859199,-99.5348354922938,14387.2981453419,27.4331316813471,-187.245856242333,42.175643203994,-123.193174862668,21.1710819366464
"80",13836.428553993,28.2642760012351,27.5219244735515,14320.5673088434,-158.530076912145,27.2527297290431,14217.3192137945,27.4458367978577,-140.588570527547,30.8899244890144,14338.2962567144,27.6004666475413,-466.11347781161,-208.242529866649,14207.1777445893,27.2660463363311,-105.082014838936,-98.6329856816786,14387.9828886943,27.4640047555171,-186.903939946246,43.0093864930693,-125.122955410977,23.6229378954203
"81",13840.9656724274,28.2926526094825,27.5631335519502,14322.3141343066,-158.485339238995,28.0103627946122,14218.9330343542,27.4822606322208,-140.173352830173,31.4907072849898,14338.9212396672,27.6209505532118,-465.789890529724,-207.984975063321,14208.5917570983,27.3059698538598,-104.651396552701,-97.7363757698244,14388.6500181193,27.4954056191162,-186.526492513946,43.8417426698108,-126.993161569012,26.0509736060042
"82",13845.4909880509,28.3214298598165,27.6049510540473,14324.0256475017,-158.415985501285,28.7710600905307,14220.5500606107,27.5193549931071,-139.742565160301,32.0804632552212,14339.5229000025,27.641891954745,-465.387868513402,-207.697931201035,14209.9610748687,27.3465557539067,-104.205270197593,-96.8446400891491,14389.2994956342,27.5273109468868,-186.112921357284,44.6723077375361,-128.801976448305,28.4542272521742
"83",13850.0025787105,28.3505817546916,27.6473443007076,14325.7013412703,-158.320794023005,29.5345962057726,14222.1702601443,27.5570909064267,-139.295654205619,32.6589991461838,14340.1011260853,27.6632744716936,-464.907422176068,-207.381900940631,14211.285292142,27.3877724156367,-103.743130139189,-95.9573922623382,14389.9312650654,27.5596970765483,-185.662642068747,45.5006830822011,-130.5476215644,30.8317561825874
"84",13854.4984889962,28.3800819333763,27.6902801581894,14327.3407190682,-158.198544640486,30.3007448881085,14223.7935689216,27.5954388618306,-138.832060962352,33.2261381216433,14340.6558163597,27.6850814239899,-464.348603655586,-207.037409259664,14212.5640165241,27.4295877010633,-103.264469817338,-95.0742260879476,14390.5452519036,27.5925400326489,-185.17507943252,46.3264757712601,-132.228358836464,33.1826374633164
"85",13858.9767315535,28.4099037007682,27.733725072344,14328.9432951125,-158.048020543528,31.0692791111491,14225.4198908212,27.6343688431787,-138.351221720396,33.781719821461,14341.1868792966,27.7072958491485,-463.711506905744,-206.665002785625,14213.7968691014,27.4719689881863,-102.768782658937,-94.1947164538006,14391.1413631923,27.6258155507112,-184.649668434816,47.1492988448784,-133.842492549216,35.5059684102064
"86",13863.435288449,28.4400200565837,27.7776451032474,14330.5085945253,-157.868010121064,31.8399711416175,14227.0490972065,27.6738503595411,-137.852569061274,34.3256003999912,14341.6942333343,27.7299005197377,-462.99626775332,-206.26524910709,14214.983484553,27.5148832046359,-102.255562996538,-93.3184202769682,14391.71948745,27.6594991016463,-184.085855272186,47.9687715992022,-135.388371274886,37.8008671005908
"87",13867.8721125869,28.4704037248853,27.822005960226,14332.0361534745,-157.657308809047,32.6125926068325,14228.6810265445,27.7138524766989,-137.335532867656,34.8576525440714,14342.1778068128,27.7528779611011,-462.203063920598,-205.838736063615,14216.1235112591,27.5582968617868,-101.72430699159,-92.4448774690887,14392.2794946258,27.6935659164073,-183.483098356516,48.7845198614042,-136.86438975296,40.0664728639238
"88",13872.2851291761,28.5010271839154,27.8667730372332,14333.5255193114,-157.41472093826,33.3869145623792,14230.3154840731,27.7543438491082,-136.79954134312,35.3777654706286,14342.6375379018,27.7762104693073,-461.332115013264,-205.386071015232,14217.2166114053,27.6021760892998,-101.174513561126,-91.5736119257536,14392.8212360894,27.7279910108563,-182.84086931541,49.596176256229,-138.268990725487,42.3019467509127
"89",13876.6722372459,28.5318626961986,27.9119114485402,14334.9762507049,-157.139061579717,34.162707559951,14231.9522415168,27.79529275229,-136.244022040866,35.8858449039494,14343.0733745226,27.7998801293092,-460.383682473623,-204.907880092425,14218.2624610824,27.646486670055,-100.605685306709,-90.7041325386533,14393.344544654,27.762749210814,-182.158653986675,50.4033804637762,-139.600666725817,44.5064719807578
"90",13881.0313112087,28.5628823388814,27.9573860646974,14336.3879177719,-156.829158385361,34.9397417153397,14233.5910368506,27.8366671156103,-135.668402900046,36.3818130326884,14343.4852742636,27.8238688332912,-459.358069499151,-204.404807427483,14219.2607503826,27.6911940754347,-100.01732944442,-89.8359342291528,14393.8492346344,27.7978151772658,-181.435953405612,51.2057794682683,-140.857961818643,46.6792543661315
"91",13885.3602024684,28.5940580342703,28.0031615487267,14337.760102205,-156.483853421727,35.7177867765554,14235.2315741134,27.8784345554123,-135.072113288384,36.8656084467095,14343.8732042902,27.8481582991834,-458.255620926386,-203.877514368141,14220.2111834911,27.7362635009166,-99.4089587347048,-88.9684990019367,14394.335101938,27.833163431695,-180.672284783836,52.0030277975603,-142.039473289313,48.8195227155533
"92",13889.6567410726,28.6253615805356,28.0492023925036,14339.0923973963,-156.10200499429,36.4966121920548,14236.8735232712,27.9205624084625,-134.454585049734,37.3371860538823,14344.2371412488,27.8727300893221,-457.076723080245,-203.326678674464,14221.1134787742,27.7816599019356,-98.7800924108552,-88.101297017341,14394.8019241898,27.8687683815148,-179.867182478349,52.7947877531614,-143.143853280424,50.9265292128449
"93",13893.9187374073,28.6567646825442,28.0954729532864,14340.3844085581,-155.68248946017,37.2759871790588,14238.5165201293,27.9630177656733,-133.815253555233,37.7965169769784,14344.5770711652,27.8975656292352,-455.821803588852,-202.752993699914,14221.9673688623,27.8273480299751,-98.1302571049374,-87.2337876809639,14395.2494608916,27.9046043455697,-179.020198949601,53.5807296305482,-144.169810373747,52.9995497733729
"94",13898.1439839317,28.6882389827856,28.1419374903524,14341.6357528394,-155.224203026943,38.0556807919386,14240.1601662958,28.0057675060632,-133.153558756688,38.2435884308351,14344.8929893371,27.9226462265306,-454.49133116403,-202.157167557588,14222.7726007293,27.8732924688451,-97.4589877699524,-86.3654207491294,14395.6774536138,27.9406455796779,-178.130905707278,54.3605319295631,-145.116111115633,55.037884376814
"95",13902.3302569521,28.7197560923551,28.1885602016983,14342.8460594401,-154.726063535265,38.8354619906494,14241.8040291946,28.048778330916,-132.468946240827,38.6784035799803,14345.1849002222,27.9479530898677,-453.08581534762,-201.53992227261,14223.5289357676,27.9194576711062,-96.7658285970351,-85.4956374487526,14396.0856262217,27.9768663021871,-177.198894242583,55.1338815547002,-145.981581484084,57.0408573762048
"96",13906.475318432,28.751287621959,28.235305260763,14344.0149697201,-154.187012223059,39.6150997091931,14243.4476421289,28.0920167980996,-131.760868283064,39.1009813769325,14345.4528173206,27.9734673479885,-451.605806223849,-200.901992921693,14224.2361498588,27.9658079945985,-96.0503339264936,-84.6238716101444,14396.4736851339,28.0132407195119,-176.223776945767,55.900474005096,-146.76510829575,59.0078177830632
"97",13910.5769178384,28.7828052129049,28.2821368531319,14345.1421373061,-153.606015469043,40.3943629240876,14245.0905043954,28.1354493565059,-131.028784899399,39.5113563814153,14345.6967630516,27.9991700687881,-450.051894097984,-200.244126760885,14224.8940334403,28.0123077390323,-95.3120691515012,-83.7495508112707,14396.8413196138,28.0497430516273,-175.205188007706,56.6600135540534,-147.465640551177,60.9381395283974
"98",13914.6327940194,28.8142805680423,28.3290192131793,14346.227228194,-152.982066513373,41.1730207228245,14246.732081449,28.1790423805721,-130.272164895093,39.9095785607474,14345.9167686275,28.0250422784023,-448.424709141563,-199.567082342532,14225.5023915667,28.0589211826013,-94.5506116132558,-82.8720975319712,14397.1882020941,28.0863475574877,-174.142784304311,57.4122134179399,-148.082190716713,62.8312216994429
"99",13918.6406771143,28.8456854826156,28.375916660609,14347.2699208479,-152.314187153227,41.9508423722933,14248.3718051175,28.222762204844,-129.49048690875,40.2957130716909,14346.1128739207,28.051064980291,-446.724921004518,-198.87162862251,14226.0610439686,28.1056126185741,-93.7655514864367,-81.9909303166286,14397.5139885328,28.123028560343,-173.036246262606,58.1567959143124,-148.613835941526,64.6864887519985
"100",13922.5982904916,28.8769918749966,28.4227936368502,14348.2699062956,-151.601429411158,42.7275973871524,14250.009073867,28.2665751585425,-128.683240450448,40.669840024065,14346.2851273278,28.0772191742958,-444.953238394541,-198.158544058782,14226.5698251051,28.1523463918237,-92.9564926537927,-81.1054649437684,14397.8183188008,28.1597604729236,-171.885278707296,58.8934926091371,-149.059719208301,66.503390698256
"101",13926.5033527144,28.9081718172583,28.4696147412678,14349.2268882198,-150.842877174106,43.5030555981272,14251.6432531171,28.3104476000929,-127.849926932568,41.0320542264514,14346.4335856291,28.1034858756496,-443.110408624082,-197.428615702341,14227.0285842134,28.1990869352535,-92.1230535687106,-80.2151156010605,14398.1008171014,28.1965178224664,-170.68961168669,59.6220444529829,-149.419050416209,68.2814032700488
"102",13930.3535795308,28.9391975655559,28.516344767146,14350.140583046,-150.037647800954,44.2769872202139,14253.2736756064,28.3543459515784,-126.990060691967,41.3824649143398,14346.5583138437,28.1298461339179,-441.197217125412,-196.682638281608,14227.4371853532,28.2457988060777,-91.2648681046255,-79.3192960641872,14398.36109242,28.2332752755526,-169.449001276862,60.3422019060803,-149.691107394867,70.0200280574698
"103",13934.1466858861,28.9700415902793,28.5629487374044,14351.0107200267,-149.184893696586,45.0491629207703,14254.8996418064,28.3982367330786,-126.103170002153,41.7211954610837,14346.6593850814,28.1562810518492,-439.214486934185,-195.921413281381,14227.7955074474,28.2924467219153,-90.3815863901488,-78.4174208780369,14398.5987390042,28.2700076627308,-168.163230362947,61.0537250521521,-149.875236848049,71.7187926228381
"104",13937.8803879564,29.000676605943,28.6093919400052,14351.8370413217,-148.283803850409,45.8193538874712,14256.5204203862,28.4420865968535,-125.188798074147,42.0483830720566,14346.7368803903,28.182771804114,-437.16307814201,-195.145748017407,14228.1034443172,28.3389955966561,-89.472875628804,-77.5089065386797,14398.8133368736,28.3066900028968,-166.8321093965,61.7563837009352,-149.970855226009,73.3772505900196
"105",13941.5524051998,29.0310756007772,28.655639963013,14352.619302074,-147.333605337372,46.5873318961112,14258.135248724,28.4858623613347,-124.246504044698,42.3641784624168,14346.7908886011,28.2092996559111,-435.043887318541,-194.356454707664,14228.3609047143,28.3854105760594,-88.53842090228,-76.5931726745782,14399.0044523584,28.343297527403,-165.455477127883,62.4499574793251,-149.97744952536,74.9949817091367
"106",13945.1604624235,29.0612118659875,28.7016587292654,14353.357270483,-146.333564779529,47.352869378232,14259.7433334686,28.5295310448839,-123.275863950558,42.6687455189119,14346.8215061688,28.2358459814196,-432.857846903646,-193.554349541464,14228.5678123477,28.4316570730424,-87.577925956128,-75.6696432254901,14399.1716386666,28.379805703871,-164.033201312646,63.1342359110897,-149.894578015514,76.5715918967266
"107",13948.7022918657,29.0910590246482,28.7474145306172,14354.0507278726,-145.282989766267,48.115739488556,14261.3438511469,28.5730598992824,-122.276471687529,42.96226094617,14346.8288370103,28.2623922820774,-430.605924570241,-192.74025174745,14228.7241059062,28.4777008026215,-86.5911139668485,-74.7377476175185,14399.3144364789,28.4161902596801,-162.565179390925,63.8090184851106,-149.721870890801,78.1067132514367
"108",13952.1756352873,29.1205910601968,28.7928740617176,14354.6994687564,-144.181230231336,48.8757161722053,14262.9359488197,28.6164164429115,-121.247939953,43.244913897944,14346.8129923401,28.2889202046638,-428.289122558393,-191.914982661588,14228.8297390765,28.5235078164643,-85.5777282893372,-73.796921932772,14399.4323745703,28.4524272051063,-161.051339138887,64.4741147121262,-149.459030847446,79.6000040453727
"109",13955.5782460743,29.1497823444953,28.8380044532833,14355.3033008986,-143.027679784902,49.6325742316871,14264.5187447827,28.6595684935875,-120.189901170729,43.5169055937943,14346.7740905025,28.315411559167,-425.908476981364,-191.079364796255,14228.8846805574,28.5690445370137,-84.5375331836778,-72.8466100721022,14399.5249704581,28.4884928560848,-159.491639291304,65.1293441699615,-149.105833584689,81.0511486912407
"110",13958.907891346,29.1786076654274,28.8827733048299,14355.8620453707,-141.821776998859,50.3860893936239,14266.0913293141,28.7024842010131,-119.10200839664,43.7784489217102,14346.7122568023,28.3418483364168,-423.465057104246,-190.234220911507,14228.8889140685,28.6142777911467,-83.4703145202964,-71.8862649093936,14399.5917310755,28.5243638565726,-157.886070134345,65.7745365372457,-148.662128229394,82.4598576854526
"111",13962.1623540682,29.2070422539986,28.9271487168238,14356.3755366045,-140.563006643724,51.1360383752111,14267.6527654664,28.7451320788097,-117.983936204406,44.0297680271885,14346.6276233327,28.3682127254614,-420.959964595905,-189.380373089609,14228.8424383553,28.6591748433287,-82.3758804625151,-70.9153494358913,14399.6321534694,28.5600172004842,-156.234654067735,66.4095316156303,-148.127837683621,83.8258675273898
"112",13965.3394351685,29.2350618109088,28.9710993222192,14356.8436224416,-139.250900875475,51.8821989503802,14269.2020899019,28.787481036093,-116.835381549643,44.2710978893034,14346.520328801,28.3944871306701,-418.394332754965,-188.518641813918,14228.7452671895,28.7037034282256,-81.2540621255693,-69.9333378930635,14399.6457255221,28.595430253178,-154.537446135447,67.0341793405342,-147.502958894671,85.1489406150458
"113",13968.436955651,29.2626425325656,29.0145943173445,14357.2661641781,-137.88504037075,52.6243500156492,14270.738313772,28.8295004085565,-115.656064611545,44.5026838843172,14346.3905183533,28.4206541885428,-415.769325710593,-187.649845053194,14228.5974293651,28.7478317827377,-80.1047142111786,-68.9397168925085,14399.6319266957,28.6305807724684,-152.794534524128,67.6483397804577,-146.787563047255,86.4288651172964
"114",13971.452758709,29.2897611365096,29.0576034921032,14357.6430366056,-136.465055408892,53.3622716556408,14272.2604236375,28.8711599890289,-114.445729610818,44.7247813373954,14346.2383433967,28.4466967842062,-413.086137598867,-186.7747973524,14228.3989686896,28.7915286774192,-78.9277156167921,-67.9339865214328,14399.5902287989,28.6654469291409,-151.006041028508,68.2518831249174,-145.98179567749,87.6654548230681
"115",13974.3847118325,29.3163948862216,29.1000972594549,14357.9741280488,-134.990626899392,54.0957452082472,14273.767382431,28.9124300574689,-113.204145602791,44.9376550630042,14346.0639614209,28.4725980675805,-410.345991715542,-185.894308931063,14228.1499439712,28.8347634472473,-77.7229700186544,-66.9156614322409,14399.5200967739,28.700007326948,-149.17212148307,68.8446896610697,-145.08587670853,88.8585489677045
"116",13977.2307089082,29.3425216152828,29.1420466841449,14358.2593403981,-133.461487353324,54.8245533294251,14275.2581304588,28.9532814103655,-111.931107244644,45.1415788945821,14345.8675358184,28.4983414691968,-407.550139646049,-185.009184790229,14227.8504290012,28.8775060217066,-76.4904064278739,-65.8842719148005,14399.4209895041,28.7342410220626,-147.292966159298,69.4266497391039,-144.100100407729,90.008012036852
"117",13979.9886723104,29.3681197508611,29.1834235106479,14358.4985891389,-131.877421797454,55.5484800575993,14276.7315864412,28.9936853895095,-110.626435535664,45.3368352040889,14345.649235703,28.5239107156484,-404.699860373583,-184.120223829067,14227.5005125325,28.919726954155,-75.2299797186999,-64.8393649499628,14399.2923606402,28.7681275419697,-145.368800127856,69.9976637264969,-143.024835265328,91.1137335482129
"118",13982.656554979,29.3931683364964,29.224200190297,14358.6918033768,-130.238268629762,56.2673108776567,14278.186648591,29.0336139101042,-109.289978529535,45.5237144120479,14345.4092357293,28.5492898446593,-401.796459366167,-183.228217972143,14227.1002982528,28.9613974504388,-73.9416711282544,-63.7805052429436,14399.1336594444,28.8016469037736,-143.3998835851,70.557641951236,-141.860523794734,92.175627811535
"119",13985.2323424843,29.4176470541574,29.2643499075658,14358.838925858,-128.543920415182,56.9808327845116,14279.6221957288,29.0730394881836,-107.921612017645,45.7025144887078,14345.1477159095,28.5744632197526,-398.841267643594,-182.333951308365,14226.6499047543,29.0024893967232,-72.6254887269905,-62.7072762351922,14398.944331652,28.8347796319021,-141.386512143364,71.1065046341304,-140.607682254558,93.1936336672352
"120",13987.714055074,29.4415362455463,29.3038466054756,14358.9399129871,-126.794324620441,57.6888343462238,14281.0370884323,29.1119352673078,-106.521240182471,45.8735404469626,14344.8648614319,28.5994155445032,-395.835640825169,-181.438199242614,14226.1494654983,29.0429753865094,-71.2814678591904,-61.6192810934031,14398.7238203473,28.8675067751881,-139.329017084479,71.6441818103408,-139.266900292672,94.1677142040706
"121",13990.0997497017,29.4648169326264,29.3426650100983,14358.9947348394,-124.989484286938,58.3911057666509,14282.4301702209,29.1502750445049,-105.088796220102,46.0371038276732,14344.5608624779,28.624131876359,-392.780958159192,-180.541727661035,14225.5991287757,29.0828287468059,-69.909671552845,-60.5161436743501,14398.4715668564,28.8998099233097,-137.227765576076,72.1706132402736,-137.838840512639,95.0978564563004
"122",13992.387522034,29.4874708373479,29.3807806541297,14359.00337517,-123.129458640703,59.0874389476146,14283.8002687716,29.1880332954311,-103.624242931023,46.1935221780502,14344.2359140397,28.6485976400148,-389.678621535151,-179.645292110948,14224.9990576632,29.1220235634268,-68.5101908982966,-59.3975094642541,14398.1870116513,28.9316712225719,-135.083160850209,72.6857483099948,-136.324237962927,95.9840710807971
"123",13994.5755084343,29.5094804005516,29.4181698995046,14358.9658314186,-121.214363638508,59.7776275505653,14285.146197167,29.2251851987206,-102.127573278301,46.3431185237568,14343.8902157381,28.6727986403262,-386.530054479603,-178.749636996326,14224.3494299748,29.1605347053875,-67.0831453950619,-58.2630464914239,14397.8695952679,28.9630733910121,-132.895642343918,73.1895459213326,-134.723899549457,96.8263920145931
"124",13996.6618879198,29.5308288000267,29.4548099590312,14358.8821147102,-119.244372449315,60.4614670577245,14286.4667551722,29.2617066594984,-100.598810912359,46.4862208354067,14343.5239716411,28.6967210747473,-383.336701136722,-177.855494789781,14223.6504382091,29.1983378483715,-65.6286832662876,-57.1124462109431,14397.5187592348,28.9939997328141,-130.665685801375,73.6819743718503,-133.038703372089,97.6248761133635
"125",13998.6448840911,29.5514999677038,29.4906789170198,14358.7522498519,-117.219715870306,61.1387548326877,14287.7607305406,29.2975743320292,-99.0380106615686,46.6231614901299,14343.1373900828,28.7203515452799,-380.100025234555,-176.963585261938,14222.9022894927,29.2354094972424,-64.146981740334,-55.9454243602094,14397.1339470121,29.0244341520151,-128.393803337326,74.1630112248801,-131.269597985728,98.3796027713699
"126",14000.5227670315,29.5714786059624,29.5257557488831,14358.5762753254,-115.140682676812,61.8092901804702,14289.0269003458,29.3327656414786,-97.4452589879235,46.7542767288923,14342.7306834832,28.7436770699218,-376.821509037983,-176.074614729109,14222.105205518,29.2717270075758,-62.6382472990142,-54.7617217841655,14396.7146049391,29.0543611654906,-126.080543461531,74.6326431698225,-129.417601586871,99.0906735234091
"127",14002.2938551731,29.5907502030348,29.5600203396873,14358.3542432758,-113.007619905547,62.472874406977,14290.2640323392,29.3672588047615,-95.8206744070958,46.8799061102546,14342.3040681698,28.7666850936003,-373.502652289434,-175.189275320105,14221.2594224782,29.307268606188,-61.1027158920605,-53.5611052291005,14396.2601831899,29.0837659152042,-123.72649106403,75.0908658729266,-127.483801126433,99.7582116293274
"128",14003.9565171288,29.6093010474891,29.5934535016341,14358.0862194959,-110.82093307062,63.1293108778806,14291.4708863307,29.4010328504547,-94.1644078722265,47.0003919612612,14341.8577641994,28.7893634985815,-370.144971138398,-174.308244263042,14220.3651909971,29.3420134106388,-59.5406531174276,-52.3433681039369,14395.7701367349,29.1126341797101,-121.332267361029,75.5376838187755,-125.469351349829,100.38236164168
"129",14005.5091734871,29.6271182417751,29.6260369904541,14357.7722834071,-108.581086311891,63.7784050768875,14292.6462155918,29.4340676377526,-92.4766431208406,47.116078826155,14341.3919951821,28.811700614342,-366.749997060808,-173.432183192946,14219.4227760549,29.3759414476869,-57.9523543670825,-51.1083312079548,14395.243926308,29.1409523848956,-118.8985298013,75.9731101427148,-123.375473765349,100.963288957136
"130",14006.9502985683,29.6441897148166,29.6577535206938,14357.4125280353,-106.288602475302,64.4199646633779,14293.7887682786,29.4663438744448,-90.7575969843159,47.2273129136141,14340.906988107,28.8336852268947,-363.319275769341,-172.561737480943,14218.4324569093,29.4090336706782,-56.3381449379713,-49.8558434239513,14394.6810193781,29.1687076139523,-116.425971933006,76.3971664544698,-121.203455541938,101.501179352234
