"","lon","lat","water_temp_10","date","day"
"2924",125.000571785231,9.83655236110876,29.0262857142857,2014-07-11,192
"2925",125.090403313643,9.83655236110876,29.1397142857143,2014-07-11,192
"2926",125.180234842055,9.83655236110876,29.245,2014-07-11,192
"2927",125.270066370467,9.83655236110876,29.0931428571429,2014-07-11,192
"2928",125.359897898879,9.83655236110876,28.9914285714286,2014-07-11,192
"2929",124.910740256819,9.5670577758729,29.2345892857143,2019-06-04,155
"2930",125.000571785231,9.5670577758729,29.2436607142857,2019-06-04,155
"2931",125.090403313643,9.5670577758729,29.2213571428571,2019-06-04,155
"2932",125.180234842055,9.5670577758729,29.1605714285714,2019-06-04,155
"2933",125.270066370467,9.5670577758729,29.0520892857143,2019-06-04,155
"2934",125.359897898879,9.5670577758729,28.8019821428571,2019-06-04,155
"2935",124.910740256819,9.65688930428486,29.2627857142857,2019-06-04,155
"2936",125.000571785231,9.65688930428486,29.316375,2019-06-04,155
"2937",125.090403313643,9.65688930428486,29.3255714285714,2019-06-04,155
"2938",125.180234842055,9.65688930428486,29.3041607142857,2019-06-04,155
"2939",125.270066370467,9.65688930428486,29.2278928571429,2019-06-04,155
"2940",125.359897898879,9.65688930428486,29.0457321428571,2019-06-04,155
"2941",124.910740256819,9.74672083269681,29.1121607142857,2019-06-04,155
"2942",125.000571785231,9.74672083269681,29.2188214285714,2019-06-04,155
"2943",125.090403313643,9.74672083269681,29.2861428571429,2019-06-04,155
"2944",125.180234842055,9.74672083269681,29.3438571428571,2019-06-04,155
"2945",125.270066370467,9.74672083269681,29.3559464285714,2019-06-04,155
"2946",125.359897898879,9.74672083269681,29.3414642857143,2019-06-04,155
"2947",124.910740256819,9.83655236110876,29.0666428571429,2019-06-04,155
"2948",125.000571785231,9.83655236110876,29.1037142857143,2019-06-04,155
"2949",125.090403313643,9.83655236110876,29.1744642857143,2019-06-04,155
"2950",125.180234842055,9.83655236110876,29.2647857142857,2019-06-04,155
"2951",125.270066370467,9.83655236110876,29.3377142857143,2019-06-04,155
"2952",125.359897898879,9.83655236110876,29.3957142857143,2019-06-04,155
"2953",124.910740256819,9.5670577758729,27.4941071428571,2019-01-01,1
"2954",125.000571785231,9.5670577758729,27.4181785714286,2019-01-01,1
"2955",125.090403313643,9.5670577758729,27.3524821428571,2019-01-01,1
"2956",125.180234842055,9.5670577758729,27.2898392857143,2019-01-01,1
"2957",125.270066370467,9.5670577758729,27.2113928571429,2019-01-01,1
"2958",125.359897898879,9.5670577758729,27.1408571428571,2019-01-01,1
"2959",124.910740256819,9.65688930428486,27.4857678571429,2019-01-01,1
"2960",125.000571785231,9.65688930428486,27.47725,2019-01-01,1
"2961",125.090403313643,9.65688930428486,27.4385535714286,2019-01-01,1
"2962",125.180234842055,9.65688930428486,27.3950714285714,2019-01-01,1
"2963",125.270066370467,9.65688930428486,27.3229821428571,2019-01-01,1
"2964",125.359897898879,9.65688930428486,27.229875,2019-01-01,1
"2965",124.910740256819,9.74672083269681,27.4344464285714,2019-01-01,1
"2966",125.000571785231,9.74672083269681,27.4992678571429,2019-01-01,1
"2967",125.090403313643,9.74672083269681,27.5520357142857,2019-01-01,1
"2968",125.180234842055,9.74672083269681,27.5662857142857,2019-01-01,1
"2969",125.270066370467,9.74672083269681,27.5474107142857,2019-01-01,1
"2970",125.359897898879,9.74672083269681,27.506875,2019-01-01,1
"2971",124.910740256819,9.83655236110876,27.4379642857143,2019-01-01,1
"2972",125.000571785231,9.83655236110876,27.4439285714286,2019-01-01,1
"2973",125.090403313643,9.83655236110876,27.4921071428571,2019-01-01,1
"2974",125.180234842055,9.83655236110876,27.5739464285714,2019-01-01,1
"2975",125.270066370467,9.83655236110876,27.5820535714286,2019-01-01,1
"2976",125.359897898879,9.83655236110876,27.5726785714286,2019-01-01,1
"2977",124.910740256819,9.5670577758729,29.61,2013-05-24,144
"2978",125.000571785231,9.5670577758729,29.6012857142857,2013-05-24,144
"2979",125.090403313643,9.5670577758729,29.6,2013-05-24,144
"2980",125.180234842055,9.5670577758729,29.5707142857143,2013-05-24,144
"2981",125.270066370467,9.5670577758729,29.534,2013-05-24,144
"2982",125.359897898879,9.5670577758729,29.4915714285714,2013-05-24,144
"2983",124.910740256819,9.65688930428486,29.5408571428571,2013-05-24,144
"2984",125.000571785231,9.65688930428486,29.555,2013-05-24,144
"2985",125.090403313643,9.65688930428486,29.5347142857143,2013-05-24,144
"2986",125.180234842055,9.65688930428486,29.5251428571429,2013-05-24,144
"2987",125.270066370467,9.65688930428486,29.5288571428571,2013-05-24,144
"2988",125.359897898879,9.65688930428486,29.4982857142857,2013-05-24,144
"2989",124.910740256819,9.74672083269681,29.5282857142857,2013-05-24,144
"2990",125.000571785231,9.74672083269681,29.5437142857143,2013-05-24,144
"2991",125.090403313643,9.74672083269681,29.5217142857143,2013-05-24,144
"2992",125.180234842055,9.74672083269681,29.5072857142857,2013-05-24,144
"2993",125.270066370467,9.74672083269681,29.4997142857143,2013-05-24,144
"2994",125.359897898879,9.74672083269681,29.4597142857143,2013-05-24,144
"2995",124.910740256819,9.83655236110876,29.5438571428571,2013-05-24,144
"2996",125.000571785231,9.83655236110876,29.4887142857143,2013-05-24,144
"2997",125.090403313643,9.83655236110876,29.4981428571429,2013-05-24,144
"2998",125.180234842055,9.83655236110876,29.5225714285714,2013-05-24,144
"2999",125.270066370467,9.83655236110876,29.4927142857143,2013-05-24,144
"3000",125.359897898879,9.83655236110876,29.4532857142857,2013-05-24,144
"3001",124.910740256819,9.5670577758729,29.2325714285714,2014-07-22,203
"3002",125.000571785231,9.5670577758729,29.289,2014-07-22,203
"3003",125.090403313643,9.5670577758729,29.2982857142857,2014-07-22,203
"3004",125.180234842055,9.5670577758729,29.3245714285714,2014-07-22,203
"3005",125.270066370467,9.5670577758729,29.278,2014-07-22,203
"3006",125.359897898879,9.5670577758729,29.3068571428571,2014-07-22,203
"3007",124.910740256819,9.65688930428486,29.0834285714286,2014-07-22,203
"3008",125.000571785231,9.65688930428486,29.2305714285714,2014-07-22,203
"3009",125.090403313643,9.65688930428486,29.2515714285714,2014-07-22,203
"3010",125.180234842055,9.65688930428486,29.2777142857143,2014-07-22,203
"3011",125.270066370467,9.65688930428486,29.2684285714286,2014-07-22,203
