"","date","status","surface_elevation","water_temp_0","salinity_0","velocity_u_0","velocity_v_0","pr_wtr","precipitationCal","surface_elevation","water_temp_0","salinity_0","velocity_u_0","velocity_v_0","water_temp_150","salinity_150","velocity_u_150","velocity_v_150"
"54","2012-04-01",1,752.280952380952,12678.4571428571,8248.07142857143,-78.2357142857143,-51.6657142857143,55.6392860412598,0.202453395724297,788.48,13613.3142857143,7886.90857142857,-149.628571428571,-132.68,14324.1904761905,1026.5119047619,14.3428571428571,-17.5857142857143
"55","2012-04-08",1,778.421428571429,12694.7071428571,8418.99285714286,-60.7285714285714,-23.197619047619,42.771427154541,0.0245786524068015,788.965714285714,13750.3028571429,7811.56571428571,-119.297142857143,5.56571428571429,14305.6488095238,1721.9880952381,-5.06714285714286,-12.3
"56","2012-04-15",1,767.635714285714,12829.4285714286,9242.72857142857,-53.0589285714286,-34.9375,39.9535713195801,0.00433254652024776,781.131428571429,13717.8457142857,8300.90285714286,-114.531428571429,-29.96,14304.7738095238,1105.32142857143,7.30666666666667,-17.5104761904762
"57","2012-04-22",1,747.035714285714,12936.4142857143,9984.48571428571,-47.575,-11.0285714285714,34.2642860412598,0.00221302372140469,754.617142857143,13622.7885714286,8609.46285714286,-75.6742857142857,-41.52,14304.8869047619,-239.065476190476,8.16342857142857,-8.24
"58","2012-04-29",1,738.807142857143,12966.9071428571,10532.6857142857,-41.6571428571429,-8.98571428571429,44.3964309692383,0.0568454067023205,751.525714285714,13588.0342857143,9153.13714285714,-102.674285714286,-12.2342857142857,14261.8273809524,-201.428571428571,10.547619047619,-4.5047619047619
"59","2012-05-06",1,798.525714285714,12991.5785714286,10890.2714285714,-19.2571428571429,-11.0071428571429,46.5821418762207,0.19534520400422,804.965714285714,13714.7314285714,9249.43428571429,-26.1142857142857,-84.0742857142857,14141.125,1006.64880952381,-6.85428571428571,-55.3952380952381
"60","2012-05-13",1,784.578571428571,12953.8142857143,10790.4642857143,-39.0904761904762,-12.2214285714286,46.0464286804199,0.37519213365657,792.2,13741.7542857143,9579.83428571429,-92.8857142857143,-65.5542857142857,14144.494047619,804.119047619048,-4.48428571428571,-42.13
"61","2012-05-20",1,830.047619047619,12942.25,11238.35,-36.45,-13.1642857142857,50.6214294433594,0.294008623063564,822.668571428571,13631.4457142857,10056.1714285714,-30.2457142857143,10.4971428571429,14112.8273809524,2481.26190476191,5.23809523809524,-40.3142857142857
"62","2012-05-27",1,829.97619047619,12948.5142857143,11581.1428571429,-22.1542857142857,-25.2257142857143,52.396427154541,0.180472621907081,833.702857142857,13660.6057142857,10111.0171428571,83.8971428571429,-244.377142857143,14255.0297619048,1355.55357142857,-5.93142857142857,-19.5428571428571
"63","2012-06-03",1,837.857142857143,12898.1285714286,12135.8857142857,18.2642857142857,-13.4642857142857,54.9571418762207,0.675441645724433,838.737142857143,13725.1028571429,9554.03428571429,-23.2742857142857,-205.417142857143,14166.2023809524,1187.35714285714,0.357142857142857,-23.2561904761905
"64","2012-06-10",0,892.617857142857,12792.3714285714,11672.1285714286,15.2964285714286,8.82321428571429,56.1142845153809,0.332832693095718,871.44,13579.4114285714,8766.10857142857,212.057142857143,49.0457142857143,14058.7797619048,3271.25,-7.44952380952381,-9.20571428571429
"65","2012-06-17",0,839.092857142857,12631.2,11672.9214285714,45.1954887218045,15.6691729323308,54.9750022888184,0.739620117417404,815.994285714286,13496.1828571429,9384.20571428571,118.308571428571,-27,14168.7023809524,2678.93452380952,-3.10285714285714,-22.3142857142857
"66","2012-06-24",0,850.471428571429,12469.1214285714,11395.4571428571,35.5842857142857,32.5214285714286,47.1071434020996,0.40421006370868,822.6,13669.6,8236.41714285714,159.085714285714,187.542857142857,14013.9226190476,3720.54166666667,-24.8457142857143,-75.9628571428571
"67","2012-07-01",0,825.9,12139.7571428571,11487.2928571429,-18.8071428571429,-18.0285714285714,51.396427154541,0.524459197052887,807.068571428571,13469.5428571429,9270.42285714286,193.308571428571,-80.2971428571429,14153.0238095238,874.369047619048,-15.797619047619,-125.85119047619
"68","2012-07-08",0,821.445238095238,11496.6785714286,11095.1857142857,1609.40952380952,1640.52380952381,53.1892852783203,1.38274056145123,813.245714285714,13339.8228571429,8592.06285714286,1327.25714285714,1889.68,14074.7797619048,54.8690476190476,-271.948571428571,1880.46857142857
"69","2012-07-15",0,832.053571428571,11249.65,11245.4571428571,-43.0128571428571,-40.9928571428571,53.396427154541,0.533280931413174,822.554285714286,13436.6514285714,9357.00571428571,11.2685714285714,-61.6171428571429,13963.0238095238,-350.232142857143,18.8114285714286,-19.8
"70","2012-07-22",0,834.366666666667,11114.6714285714,10989.0285714286,-11.5785714285714,-31.4916666666667,54.8142852783203,1.06219620108604,825.382857142857,13375.3942857143,10030.1485714286,203.845714285714,-141.188571428571,13939.5238095238,985.857142857143,-2.36571428571429,-23.2685714285714
"71","2012-07-29",0,865.657142857143,10818.9785714286,10144.1857142857,6.46,-1.22571428571429,54.7071418762207,0.72051075569221,835.057142857143,13386.0057142857,8275.81142857143,239.937142857143,-73.7142857142857,13948.3035714286,2582.02976190476,7.67142857142857,-23.5142857142857
"72","2012-08-05",0,878.321428571429,10292.4642857143,9611.02142857143,99.9178571428571,16.0928571428571,57.8321418762207,1.24286149910518,821.782857142857,13245.2914285714,7570.66285714286,384.371428571429,-28.0171428571429,14233.4761904762,1246.20833333333,-15.3154285714286,-15.0822857142857
"73","2012-08-12",0,877.380952380952,9371.50714285714,8855.41428571429,54.4671428571429,22.02,49.9178581237793,4.48688962118966,827.268571428571,12734.6514285714,7471.77714285714,490.702857142857,-31.9257142857143,14298.2857142857,-1119.18452380952,-11.5657142857143,-19.8971428571429
"74","2012-08-19",0,853.714285714286,8571.19285714286,8630.49285714286,-3.90178571428571,-27.7553571428571,53.5464286804199,0.808286415679114,826.657142857143,12650.7257142857,8078.32571428571,230.102857142857,-14.6971428571429,14335.8571428571,-2069.79761904762,1.31428571428571,-27.7295238095238
"75","2012-08-26",0,847.5125,8122.86428571429,8531.89285714286,-7.69285714285714,-43.5214285714286,51.4107131958008,0.598748505541256,815.24,12757.7485714286,7967.48,210.548571428571,-321.565714285714,14246.0773809524,-1253.67261904762,14.2916666666667,-38.8214285714286
"76","2012-09-02",0,860.341666666667,8156.92857142857,8808.52142857143,15.9571428571429,-7.95714285714286,53.021427154541,0.601147551195962,828.622857142857,12874.6228571429,7937.43428571429,140.725714285714,-112.08,14031.3392857143,-864.041666666667,4.96857142857143,-11.1185714285714
"77","2012-09-09",0,851.707142857143,8393.66428571429,8329.97142857143,-65.5,-74.2142857142857,49.535717010498,0.406006315350533,836.965714285714,13021.7028571429,8186.53142857143,-35.1371428571429,-314.902857142857,14022.6904761905,-823.517857142857,-15.4702380952381,2.30952380952381
