date,site,sitebi,sitepred,cloud,rain,tempc,salc,veluc,velvc,tempf,salf,veluf,velvf,tempd,sald,velud,velvd,day,close,far,tempcano,tempfano
4/6/2013,0,0,0,42.59280014,0.103579705,28.9845625,14276.76563,-241.296875,304.828125,28.90156818,14274.32955,-275.625,107.1704545,2.28925,14641.61364,30.23863636,-113.7954545,96,958.65625,984.1022727,0.534210388,0.508588239
4/13/2013,0,0,0,49.75708771,0.047277317,29.03049107,14349.65179,-129.3571429,147.0535714,29.08254545,14393.90909,-157.0064935,177.2402597,2.256941558,14633.63636,33.81818182,-113.5909091,103,951.0178571,963.1818182,0.401822227,0.514565142
4/20/2013,0,0,0,35.98923874,0.112839102,29.42128125,14419.70833,-82.77083333,74.27083333,29.31690152,14402.67424,-122.6969697,246.0530303,2.236333333,14632.20455,42.51515152,-118.5075758,110,974.8125,980.1136364,0.613573601,0.56838711
4/27/2013,0,0,0,11.99280643,0.239749521,29.3065625,14370.33929,-105.5178571,122.1339286,29.3002987,14364.19481,-150.7467532,33.92207792,2.226915584,14635.2013,35.84415584,-107.8636364,117,968.0357143,972.4675325,0.324795154,0.37152598
5/4/2013,0,0,0,4.117815495,0.002231738,29.76895536,14315.09821,-100.4375,36.10714286,29.84124026,14287.53896,-188.5779221,32.46753247,2.23625974,14634.54545,43.42857143,-122.3116883,124,971.2767857,971.7922078,0.623327198,0.738062183
5/11/2013,0,0,0,32.91065216,0.268956314,29.487725,14401.25,-111.4125,126.1625,29.53349091,14416.54545,-127.5090909,76.4,2.227054545,14632.25455,31.22727273,-90.48181818,131,959.3125,966.5727273,0.192941769,0.266853083
5/18/2013,0,0,1,33.28209686,0.05404346,29.83625,14416.08333,-27.6875,71.34375,29.81321212,14421.02273,-17.35606061,32.31060606,2.225621212,14631.31061,24.26515152,-72.40909091,138,951.8645833,946.3181818,0.410622902,0.39844628
5/25/2013,0,0,1,8.674952507,0.145465927,30.30932143,14401.33929,-91.54464286,240.2946429,30.61588961,14424.76623,-123.6103896,241.7597403,2.224266234,14631.33117,25.81168831,-56.07792208,145,972.1071429,992.7857143,0.773730062,1.071826993
6/1/2013,0,0,1,30.61780739,0.403950274,30.16542857,14277.91964,-91.69642857,189.8928571,30.04091558,14271.1039,-169.461039,255.2727273,2.258272727,14634.44156,33.88311688,-72.4025974,152,988.4553571,1005.071429,0.542207835,0.388871434
6/8/2013,0.714285714,1,1,26.72852516,0.459111137,30.14275,14221.99107,-42.74107143,105.0714286,30.21600649,14219.33117,-83.86363636,70.23376623,2.241441558,14636.37013,27.88961039,-75.93506494,159,961.7678571,957.3376623,0.454563977,0.478693367
6/15/2013,1,1,0,73.91423798,0.570078765,29.48419643,14186.6875,-32.08928571,123.9285714,29.66681169,14188.94805,-47.50649351,127.1688312,2.231292208,14637.5,25.18181818,-79.29220779,166,958.625,971.8441558,-0.247038099,-0.132757767
6/22/2013,1,1,0,86.99637604,0.351203635,29.91935714,14052.50893,-102.5357143,229.5714286,29.79270779,14089.96753,-19.96753247,-0.675324675,2.214597403,14635.91558,24.30519481,-84.17532468,173,1012.544643,1015.435065,0.1652756,-0.046852709
6/29/2013,1,1,0,61.5892334,1.218137528,29.5084375,14213.10417,-94.8125,86.79166667,29.41336364,14140.65152,-140.8636364,-66.90909091,2.188681818,14636.54545,29.6969697,-99.83333333,180,981.9166667,980.6212121,-0.250812727,-0.445611176
7/6/2013,1,1,0,62.98212433,0.532784479,29.78944643,14433.125,-48.84821429,107.0625,29.37695455,14204.19481,-120.5519481,109.6298701,2.212292208,14642.33766,28.93506494,-127.9805195,187,951.5892857,951.9285714,0.039576373,-0.483332035
7/13/2013,1,1,0,53.84279251,0.312382607,29.49047321,14118.46429,-20.14285714,26.74107143,29.35825974,14057.14286,-82.23376623,35.87662338,2.226058442,14641.82468,21.6038961,-130.2012987,194,916.6428571,924.3636364,-0.238972989,-0.488300683
7/20/2013,1,1,0,62.5713768,0.477340383,29.34822321,13947.24107,80.09821429,-9.089285714,29.33022727,13914.94156,45.83116883,21.5974026,2.243850649,14643.16883,17.66883117,-113.8051948,201,936.1517857,929.512987,-0.353390741,-0.491001447
7/27/2013,1,1,0,54.8535347,0.654660483,29.83859821,14007.94643,-26.01785714,92.70535714,29.71899351,13866.45455,-18.46103896,263.8051948,2.240681818,14639.06494,18.27272727,-107.8636364,208,902.8660714,922.2597403,0.168705189,-0.068861443
8/3/2013,1,1,0,73.65710449,0.485149451,29.0409,14035.5625,-12.975,136.0625,29.06406364,14012.56364,10.52727273,228.7818182,2.215372727,14630.28182,10.57272727,-103.7181818,215,917.9375,941.5909091,-0.59655637,-0.685833665
8/10/2013,1,1,0,50.73566437,1.070421288,29.76425893,14050.52679,-83.49107143,69.67857143,29.49648052,13954.97403,-110.4675325,253.512987,2.202525974,14628.27922,8.928571429,-98.53246753,222,943.625,956.1298701,0.157331535,-0.214006055
8/17/2013,1,1,0,79.67852783,0.264012134,29.60735714,14092.74107,71.05357143,22.5625,29.39930519,14043.36364,32.92857143,-111.3571429,2.172142857,14629.03896,0.077922078,-77.92857143,229,952.0357143,939.8116883,0.027139705,-0.272926454
8/24/2013,1,1,0,67.0856781,0.11926243,29.47438393,14292.38393,213.5357143,-100.3125,29.65894156,14389.01948,233.1558442,-284.1753247,2.21075974,14640.16234,5.019480519,-77.18181818,236,937.0178571,905.4480519,-0.084029243,0.021877675
8/31/2013,1,1,0,65.49995422,0.271657616,29.4080625,14344.74107,139.9017857,-179.375,29.20918182,14298.50649,69.28571429,-257.6168831,2.219909091,14642.82468,21.55844156,-75.14935065,243,984.0625,952.7467532,-0.133657949,-0.396947761
9/7/2013,1,1,0,15.28567028,0.092218294,30.13058036,14159.04464,105.7678571,-284.3839286,30.14603247,14049.29221,49.9025974,-262.038961,2.23525974,14639.25325,20.74675325,-62.75974026,250,962.4732143,925.1168831,0.601112698,0.566295942
9/14/2013,1,1,0,60.11782455,0.358457886,30.17142857,14011.35714,131.3660714,-222.9732143,30.10204545,14033.58442,95.66883117,-301.5064935,2.217850649,14639.68182,17.64285714,-69.30519481,257,941.2410714,915.2987013,0.651260255,0.544687738
9/21/2013,1,1,0,86.54280853,0.228946424,30.17839286,13951.52679,220.6875,-27.63392857,29.59077922,14024.22078,409.5519481,-203.8246753,2.210675325,14635.82468,20.83766234,-79.83766234,264,964.4821429,946.3246753,0.666754095,0.053087685
9/28/2013,1,1,0,93.44996643,0.143443071,29.5854375,14322.48214,289.1428571,-58.47321429,29.26251299,14240.86364,378.2532468,-257.0909091,2.260188312,14639.14286,14.50649351,-80.32467532,271,965.0535714,944.5454545,0.084273596,-0.256261696
10/5/2013,0.428571429,0,0,78.38208771,0.275194695,29.33620536,14209.14286,194.9821429,-290.1071429,29.28325325,14190.92857,204.8896104,-322.4935065,2.251818182,14642.11688,16.2987013,-76.72727273,278,971.25,954.012987,-0.149495253,-0.214887322
10/12/2013,0,0,0,79.84279633,0.286152968,29.40586607,14352.69643,208.3125,-240.9553571,29.15335065,14235.01299,189.974026,-240.2532468,2.224272727,14640.66883,15.66233766,-70.27272727,285,959.0892857,930.6103896,-0.0562405,-0.319662874
10/19/2013,0,0,0,58.99637985,0.24251151,29.43066964,14351.5625,101.6517857,-215.5803571,29.3335974,14322.2987,110.7207792,-442.3181818,2.200980519,14637.08442,17.16883117,-56.34415584,292,949.2053571,926.6688312,0.003289229,-0.106929374
10/26/2013,0,0,0,72.43209076,0.15041661,29.28383036,14407.59821,14.52678571,-49.30357143,29.28203247,14369.51299,123.2662338,-395.8831169,2.223941558,14637.26623,20.6038961,-68.67532468,299,931.7321429,907.2597403,-0.095068149,-0.115918328
11/2/2013,0,0,0,60.3035202,0.127879474,29.51900893,14408.08036,-85.51785714,110.0089286,29.54820779,14438.21429,23.46103896,285.6038961,2.205363636,14639.61688,40.08441558,-108.012987,306,934.9910714,946.2597403,0.204375146,0.205289897
11/9/2013,0,0,0,74.02138519,1.201476991,29.23583929,14477.21429,-149.3571429,-229.2589286,29.01562987,14411.88312,-136.025974,178.6493506,2.216064935,14644.86364,48.53896104,-157.2467532,313,827.1607143,804.512987,0.00249639,-0.257999192
11/16/2013,0,0,0,62.07138443,0.249996712,28.76785417,14306.42708,-63.5625,-88.32291667,28.54832576,14208.2803,-48.63636364,-212.1363636,2.134159091,14651.74242,37.86363636,-172.5075758,320,773.9791667,742.030303,-0.366855863,-0.640704454
11/23/2013,0,0,0,65.32139587,0.744699935,28.17427679,14030.71429,-41.73214286,-210.7857143,28.55490909,14087.97403,-71.19480519,-314.4545455,2.100051948,14647.12338,24.52597403,-153.2207792,327,804.7767857,783.9805195,-0.84516106,-0.534037371
11/30/2013,0,0,0,44.63922882,0.252321386,28.52360714,13989.34821,-92.64285714,-0.642857143,29.09368831,14317.03896,-178.6558442,-119.3506494,2.096701299,14647.87013,16.25324675,-120.025974,334,854.4553571,844.9155844,-0.365672238,0.119522635
12/7/2013,0,0,0,52.03923798,0.379730801,28.65033929,14118.16964,-30.57142857,-54.11607143,28.4809026,14365.11039,-57.23376623,-272.9025974,2.143123377,14645.85714,2.896103896,-90.93506494,341,845.3303571,824.9415584,-0.096668599,-0.365562817
12/14/2013,0,0,0,59.09639359,0.293795496,29.01325,14230.91964,38.9375,-206.8928571,28.6725974,14367.41558,-1.954545455,-226.6623377,2.158714286,14642.44156,-17.01298701,-64.22727273,348,845.8839286,806.3246753,0.416924518,-0.035983235
12/21/2013,0,0,0,53.65351105,0.438673149,29.08130357,14373.04464,-37.59821429,-135.0178571,28.86442208,14371.04545,-228.9545455,-9.512987013,2.203051948,14641.1039,-7.753246753,-52.4025974,355,805.7857143,787.3441558,0.639588892,0.300309121
12/28/2013,0,0,0,54.40353012,0.883138185,28.83213393,14285.75893,-95.55357143,-31.125,28.81555195,14284.57792,-224.1233766,36.1038961,2.154766234,14633.87662,7.785714286,-12.14935065,362,819.5357143,807.0779221,0.543893299,0.398166074
1/4/2014,0,0,0,59.43208694,1.716028253,28.76752679,14298.01786,-89.08035714,-8.848214286,28.83007792,14357.83766,-224.2207792,364.8571429,2.140818182,14631.14286,4.37012987,41.34415584,4,806.5446429,822.2662338,0.62621229,0.556824683
1/11/2014,0,0,0,75.29280853,0.241856782,28.70220536,14267.91071,-263.6964286,223.1071429,28.73370779,14388.43506,-533.1623377,404.6883117,2.085811688,14616.07792,-12.82467532,42.45454545,11,807.4375,846.6948052,0.695774492,0.596836493
1/18/2014,0,0,0,95.83209229,2.583823005,28.15565179,14435.72321,-214.1785714,55.66964286,28.25476623,14563.5974,-495.5064935,-177.2532468,2.104474026,14611.80519,-33.3961039,37.14935065,18,858.7946429,847.8246753,0.266758168,0.241319502
1/25/2014,0,0,0,87.04638672,0.810243711,26.80051786,14427.14286,-50.63392857,-582.8035714,27.00494156,14479.33117,-185.6753247,-647.0584416,2.1435,14622.58442,-41.02597403,27.36363636,25,838.5803571,790.2597403,-0.993027679,-0.903032927
2/1/2014,0,0,0,65.31422424,0.342615946,26.78439286,14465.13393,-41.91964286,-337.0089286,27.09162987,14421.55844,-201.0649351,-245.6818182,2.14725974,14627.33766,-26.12987013,39.7987013,32,774.5625,749.2012987,-0.940123805,-0.733350254
2/8/2014,0,0,0,35.22494888,0.173723253,27.686625,14408.58929,-69,-101.6071429,27.54950649,14438.42857,-176.0194805,-165.4415584,2.123688312,14624.34416,-19.94805195,35.03246753,39,772.8392857,745.961039,0.00161937,-0.218774499
2/15/2014,0,0,0,70.5749588,0.167223036,27.72008036,14243.50893,-67.0625,-46.47321429,27.62263636,14396.74026,-250.8246753,-202.2662338,2.158480519,14625.37013,-29.83116883,78.50649351,46,833.3839286,800.0194805,0.042974121,-0.118143437
2/22/2014,0,0,0,53.38568115,0.01061124,27.62175,14343.99107,-175.5803571,35.54464286,27.77346104,14407.90909,-350.8311688,-97.18181818,2.156688312,14626.44805,-33.27272727,105.3766234,53,842.0357143,829.2857143,-0.079939207,0.029158759
3/1/2014,0,0,0,72.98210144,0.030691974,27.97708036,14242.24107,-117.0357143,-38.5625,27.75003896,14425.2013,-206.3636364,-75.62987013,2.186597403,14630.94156,-21.2987013,126.7337662,60,818.6785714,813.7662338,0.218734535,-0.029449281
3/8/2014,0,0,0,35.30350876,0.003872985,28.10183036,14292.00893,29.60714286,-146.5892857,27.82500649,14425.38312,5.155844156,-163.9220779,2.184707792,14624.14935,1.623376623,66.06493506,67,826.9017857,807.5194805,0.256433456,-0.020735845
3/15/2014,0,0,0,36.03924561,0.241330239,27.84074107,14566.94643,-144.4821429,-8.892857143,27.77051948,14572.25325,-266.1103896,-110.2857143,2.238623377,14628.02597,23.20779221,11,74,835.3035714,827.4480519,-0.119225623,-0.170728142
3/22/2014,0,0,0,77.50708771,0.133408915,28.05224107,14332.4375,-111.1964286,-86.6875,27.84848052,14429.74026,-293.2987013,-166.1558442,2.277012987,14631.6039,14.66233766,14.17532468,81,849.8571429,827.0324675,-0.045876762,-0.214560882
3/29/2014,0,0,0,50.99994659,1.351954261,27.912875,14075.5,-196.4910714,189.6071429,27.73564935,14170.36364,-440.987013,119.474026,2.190441558,14617.06494,4.798701299,-14.50649351,88,838.8392857,848.6558442,-0.342164994,-0.471500014
4/5/2014,0,0,0,23.47137451,0.007786601,28.56133036,14111.75893,-97.97321429,102.5892857,28.09972727,14197.67532,-238.1298701,254.7012987,2.190025974,14614.33117,-10.35064935,-18.77922078,95,785.8214286,810.0064935,0.136048476,-0.269043577
4/12/2014,0,0,0,23.33567619,0.080411871,28.60938393,14231.82143,-79.42857143,-45.02678571,28.34395455,14105.4026,-193.3831169,-93.74675325,2.242233766,14614.09091,-3.766233766,-29.42207792,102,874.5803571,862.4025974,0.006370098,-0.198550593
4/19/2014,0,0,0,83.40351105,2.648193896,28.62833333,14390.4375,-163.40625,65.03125,28.50395455,14222.31061,-304.25,-102.8181818,2.388159091,14629.99242,15.65151515,-59.51515152,109,907.5833333,905.1666667,-0.153973269,-0.218651951
4/26/2014,0,0,0,56.07494354,0.081555721,28.37517857,14182.78571,-28.46428571,-79.47321429,28.31662987,14186.7987,-188.0519481,-198.1753247,2.271194805,14628.79221,33.74025974,-80.46103896,116,860.0803571,836.0974026,-0.582232512,-0.586624058
5/3/2014,0,0,0,17.87496567,0.021770808,28.69975893,14254.00893,38.15178571,-155.9732143,28.66224026,14154.14935,-37.15584416,-222.3766234,2.202967532,14629.62987,23.71428571,-92.87662338,123,842.4910714,816.0649351,-0.423264774,-0.416580829
5/10/2014,0,0,0,38.83924103,0.152215029,29.047375,14210.0625,-35.94642857,-122.1160714,29.02722727,14141.08442,-178.8701299,-89.68181818,2.148668831,14632.23377,31.56493506,-89.61038961,130,830.8214286,812.0454545,-0.227148093,-0.216904413
5/17/2014,0,0,0,28.96784401,0.046336192,29.544375,14224.4375,-130.4910714,154.4910714,29.4924026,14191.66883,-228.3311688,178.9480519,2.159753247,14636.47403,24.57792208,-81.59090909,137,858.8928571,882.974026,0.136209607,0.097716072
5/24/2014,0,0,0,20.49638939,0.030630579,30.2683125,14280.53571,-101.8035714,68.41071429,29.83690909,14214.5,-219.9935065,-12.88311688,2.13787013,14635.78571,9.662337662,-54.9025974,144,869.7321429,867.9805195,0.747084539,0.310058793
5/31/2014,0,0,0,34.23209763,0.185581359,30.45590179,14377,28.75892857,-109.75,30.14253896,14382.69481,-127.4350649,-169.1038961,2.089798701,14630.63636,-12.45454545,-12.25974026,151,896.6964286,873.0974026,0.843807594,0.504550804
6/7/2014,0,0,0,34.65353012,0.041613616,30.85434821,14364.6875,26.1875,-44.20535714,30.68476623,14336.76623,-86.5974026,-195.1363636,2.066038961,14631.7987,-19.30519481,4.350649351,158,891.9553571,870.8896104,1.174072561,0.958220748
6/14/2014,0,0,0,54.58567429,0.117435724,31.15925,14270.26786,-66.51785714,193.5982143,30.9252013,14215.07143,-175.1363636,99.88311688,2.105298701,14633.6039,-20.53896104,5.331168831,165,905.3125,920.2207792,1.43287883,1.13313419
6/21/2014,0,0,0,67.25709534,0.149443047,30.773625,14222.33036,-29.67857143,113,30.51235065,14227.26623,-71.64285714,111.0194805,2.1445,14632.94156,-23.71428571,31.91558442,172,899.2142857,912.525974,1.021658544,0.677194646
6/28/2014,0,0,0,61.31068802,0.64608028,30.6176875,14167.35714,97.51785714,-205.2589286,30.46640909,14251.50649,24.88961039,-323.2597403,2.131103896,14634.48052,-28.38961039,50.03246753,179,900.2232143,868,0.858206734,0.609034348
7/5/2014,0,0,0,69.28923035,0.885867511,30.2538125,14227.77679,122.2767857,-221.9196429,30.15613636,14285.94805,76,-334.8831169,2.133201299,14635.80519,-33.22727273,47.91558442,186,935.8660714,914.0519481,0.501841958,0.295039942
7/12/2014,0,0,0,66.19994354,0.08912302,29.57429464,14293.08929,160.0267857,-82.33928571,29.59509091,14312,100.2987013,-101.8831169,2.147,14635.97403,-43.38961039,53.30519481,193,883.5446429,872.9220779,-0.158607487,-0.254223524
7/19/2014,0,0,0,64.83569336,0.514495055,29.76858929,14177.99107,144.2232143,5.026785714,29.9397013,14284.93506,142.6103896,-104,2.174863636,14639.16234,-37.81818182,26.68181818,200,828.2321429,828.6623377,0.06268186,0.114278345
7/26/2014,0,0,0,88.58567047,0.808536977,29.19744643,14274.25893,78.85714286,66.76785714,29.35166883,14343.06494,78.26623377,-92.76623377,2.212357143,14641.12987,-27.9025974,12.86363636,207,826.0625,836.025974,-0.477090889,-0.441312544
8/2/2014,0,0,0,82.66424561,0.279145839,29.22873214,14344.9375,103.5089286,40.30357143,29.19159091,14377.61039,233.3831169,-174.2727273,2.199292208,14640.36364,-20.02597403,-2.383116883,214,848.3839286,839.9350649,-0.413295369,-0.563886078
8/9/2014,0,0,0,63.18566132,0.115275754,29.51307143,14452.80357,116.8303571,-86.63392857,29.35685065,14387.45455,278.1428571,168.8766234,2.16624026,14640.66234,-27.75324675,8.987012987,221,834.1517857,845.461039,-0.098019482,-0.359249401
8/16/2014,0,0,0,40.79279327,0.106202192,30.06892857,14352.07143,78.375,-129.0267857,29.81881169,14236.53247,218.4155844,-269.025974,2.151779221,14639.31169,-22.38961039,4.461038961,228,868.1339286,850.8246753,0.485179838,0.141267137
8/23/2014,0,0,0,60.92136765,0.221279457,29.79003571,14350.08929,74.82142857,-210.3125,29.9055,14298.74675,99.51298701,-366.6363636,2.145857143,14640.21429,-14.53896104,-1.402597403,235,820.5446429,787.1233766,0.228825443,0.263653562
8/30/2014,0,0,0,62.53923798,0.620875825,29.78302679,14406.65179,66.94642857,-196.4821429,29.87605195,14368.18831,117.6038961,-374.6818182,2.153298701,14640.43506,-2.383116883,-21.93506494,242,816.4375,773.6038961,0.239218405,0.265783224
9/6/2014,0,0,0,64.69280243,0.463249768,29.65767857,14325.33036,95.41964286,-170.6875,29.69800649,14304.6039,55.53896104,-105.4415584,2.219915584,14637.9026,25.98701299,-36.88961039,249,821.2857143,806.3636364,0.126684213,0.114766377
9/13/2014,0,0,0,75.7249527,0.778756261,29.6421875,14266.83929,176.2767857,-356.1339286,29.59711688,14072.2013,118.4675325,-349.5714286,2.22912987,14639.45455,31.23376623,-56.08441558,256,820.9285714,785.4935065,0.120795387,0.036766431
9/20/2014,0,0,0,75.27497864,0.935262521,29.09479464,14319.4375,159.3125,-170.9464286,28.94264286,14197.21429,146.6038961,-269.2142857,2.185922078,14635.56494,31.72727273,-109.6363636,263,818.8660714,795.4545455,-0.418113841,-0.597760185
9/27/2014,0,0,0,28.61068344,0.063825503,29.27463393,14115.1875,14.01785714,-8.633928571,29.24421429,14033.65584,36.85714286,-80.85714286,2.140214286,14634.57792,25.11688312,-122.7857143,270,769.1696429,758.8961039,-0.228258644,-0.277306098
10/4/2014,0,0,0,68.88568115,0.14996995,29.41109821,14046.91071,126.8571429,-226.9732143,29.7925974,13971.83766,111.6168831,-145.6948052,2.116506494,14637.01299,25.05194805,-118.2012987,277,775.8660714,758.0714286,-0.07723636,0.291300794
10/11/2014,0,0,0,82.18566895,0.607782694,29.08054464,14145.74107,104.5625,-95.24107143,29.03283117,14037.90909,50.22727273,-163.7727273,2.123441558,14638.83117,16.57142857,-100.2142857,284,776.4732143,774.4480519,-0.38554708,-0.444156083
10/18/2014,0,0,0,70.99993134,0.565154754,29.07991964,14107.375,46.92857143,-58.20535714,29.02597403,14147.0974,-58.85714286,-90.98701299,2.187435065,14634.07143,18.62337662,-105.7402597,291,843.8482143,824.3831169,-0.353208148,-0.419750655
10/25/2014,0,0,0,51.66067123,0.27987247,29.5648125,14028.47321,-4.991071429,-139.2767857,29.55338312,14022.33117,-96.05844156,-421.012987,2.191155844,14631.90909,28.82467532,-128.3441558,298,807.7142857,773.1818182,0.178061285,0.14863734
11/1/2014,0,0,0,40.53565216,0.280018494,29.56378571,14088.69643,-124.6785714,-96.98214286,29.32324026,14125.06494,-151.0324675,-594.1948052,2.166194805,14633.06494,26.94805195,-128.7662338,305,785.375,737.8831169,0.238948347,-0.02837766
11/8/2014,0,0,0,50.94281769,0.06285549,29.37667857,14210.71429,135.0714286,-331.1785714,29.15118182,14149.96104,81.7012987,-578.6168831,2.144266234,14632.83117,24.42207792,-114.1948052,312,752.5625,692.6558442,0.130657566,-0.133267411
11/15/2014,0,0,0,45.90353775,0.899511178,29.30502679,14288.84821,64.98214286,-278.3482143,29.02423377,14244.44805,-20.55194805,-483.2142857,2.183844156,14636.13636,13.12337662,-74.66883117,319,792.3214286,739.3246753,0.155179863,-0.177836129
11/22/2014,0,0,0,59.89281464,0.092223035,28.96791071,14331.91964,72.49107143,-211.9821429,29.01531818,14265.27273,78.65584416,-438.7662338,2.213084416,14641.38961,8.941558442,-57.67532468,326,756.1428571,707.1948052,-0.068958213,-0.088854877
11/29/2014,0,0,0,52.28924561,0.663020377,28.7138125,14256.32143,64.09821429,-293.5,28.85798052,14262.71429,71.22727273,-529.6363636,2.161246753,14633.7987,13.11038961,-51.20779221,333,731.7053571,676.8506494,-0.194877856,-0.133425506
12/6/2014,0,0,0,61.21421432,0.879385844,28.93903571,14235.66964,71.67857143,-335.4196429,28.82852597,14229.19481,15.87662338,-509.8896104,2.148714286,14631.59091,1.461038961,-41.74025974,340,737.0178571,685.0324675,0.171092764,-0.036879604
12/13/2014,0,0,0,50.6249733,1.608679314,27.88178571,14470.16071,264.4821429,-346.5267857,27.98861039,14447.92208,386.0649351,-688.461039,2.131227273,14627.06494,16.76623377,-57.13636364,347,664.8303571,600.9220779,-0.736418217,-0.74016371
12/20/2014,0,0,0,54.27496338,0.885864412,27.76146429,14484.91071,186.7142857,-784.125,27.74878571,14513.59091,144,-817.8636364,2.071571429,14626.33117,-7.188311688,-40.93506494,354,621.5803571,526.7727273,-0.702391103,-0.836211382
12/27/2014,0,0,0,52.93209457,0.275816818,27.63514286,14487.82143,31.05357143,-514.875,27.68098052,14532.75325,80.38961039,-884.0324675,2.130324675,14626.83766,-15.57142857,17.01948052,361,687.0446429,595.0194805,-0.674750112,-0.757325133
1/3/2015,0,0,0,89.32495117,2.437310636,27.82675,14216.52083,137.09375,-461.4166667,27.7864697,14317.75758,57.01515152,-755.5909091,2.132265152,14633.33333,-19.04545455,30.43939394,3,701.1770833,633.530303,-0.33494402,-0.507021396
1/10/2015,0,0,0,87.06782532,0.519686696,27.78620536,14330.84821,-98.28571429,-253.9017857,28.18446104,14298.93506,-255.1883117,-430.7857143,2.191909091,14641.01299,-20.25324675,47.14935065,10,736.1071429,712.6753247,-0.238552516,0.02877955
1/17/2015,0,0,0,80.77494812,1.122724747,27.79385714,14283.76786,-37.19642857,-227.375,27.77755844,14413.31169,-165.6818182,-456.3701299,2.226467532,14646.47403,-17.08441558,49.34415584,17,794.0089286,772.5324675,-0.110575338,-0.252533833
1/24/2015,0,0,0,53.95709229,1.171325952,27.16934821,14309.91071,190.1160714,-415.6696429,27.20634416,14167.27273,99.65584416,-500.8441558,2.251383117,14653.92857,-15.86363636,38.03246753,24,712.5892857,662.7012987,-0.636294271,-0.715420526
1/31/2015,0,0,0,85.22853088,0.192706354,27.2395625,14083.33036,-43.57142857,-222.5982143,27.57266883,13767.14286,-121.0714286,-254.9935065,2.260616883,14657.7013,-4.24025974,18.04545455,31,736.7410714,723.1103896,-0.493071549,-0.262637721
2/7/2015,0,0,0,66.96782684,0.052087215,27.04048214,14405.65179,20.74107143,-400.0982143,27.1905,14358,-139.2857143,-523.0844156,2.268,14654.27922,-0.62987013,5.883116883,38,746.8303571,700.1818182,-0.648268525,-0.584149919
2/14/2015,0,0,0,54.50709915,0.189802779,26.90736607,14659.60714,33.17857143,-294.3125,27.30668182,14543.68182,-7.175324675,-472.6233766,2.289772727,14648.42208,-17.53896104,27.57792208,45,704.9821429,665.9285714,-0.76888651,-0.436157429
2/21/2015,0,0,0,74.43566895,0.087329075,27.55333929,14595.04464,-83.66071429,-96.92857143,27.48666234,14533.65584,-119.3636364,-280.9090909,2.299785714,14644.72727,-22.83766234,45.07792208,52,709.7767857,683.5584416,-0.142850894,-0.255199787
2/28/2015,0,0,0,55.31066132,0.024041037,27.27535714,14645.77679,39.96428571,-377.1875,27.07353247,14512.23377,-145.0064935,-319.5649351,2.325194805,14639.0974,-11.37012987,23.2012987,59,713.3839286,667.6948052,-0.472981392,-0.698999758
3/7/2015,0,0,0,39.72494125,0.019642736,27.15225893,14476.41071,-56.90178571,-490.8214286,27.3458961,14334.57143,-182.7337662,-471.6428571,2.321642857,14641.50649,-19.2987013,58.09090909,66,764.4017857,714.0909091,-0.678937964,-0.488535204
3/14/2015,0,0,0,43.23209763,0.014196658,27.29791071,14537.875,-65.22321429,-378.4821429,27.53533117,14350.73377,-161.8961039,-489.5324675,2.307863636,14641.24675,-9.636363636,41.16233766,73,761.7857143,724.6103896,-0.644142844,-0.390582541
3/21/2015,0,0,0,48.04992676,0.010841933,27.74732292,14650.75,2.927083333,-215.90625,27.50693182,14540.05303,-75.47727273,-232.1590909,2.287325758,14638.33333,5.916666667,-8.53030303,80,765.5,737.2045455,-0.329789495,-0.537241691
3/28/2015,0,0,0,59.05709457,0.11709176,27.91639583,14508.20833,-32.09375,-138.34375,27.75785606,14454.85606,-60.75,-188.9545455,2.288507576,14636.19697,0.765151515,-48.50757576,87,779.71875,750.6515152,-0.315278708,-0.427514603
4/4/2015,0,0,0,52.51422882,0.035992795,28.04850893,14307.66964,-10.72321429,-174.4553571,27.39623377,14391.9026,-71.79220779,-252.4480519,2.227551948,14634.38312,-5.571428571,-56.52597403,94,811.6339286,781.3636364,-0.35185575,-0.948575762
4/11/2015,0,0,0,52.4785347,0.033068826,28.78858929,14250.69643,75.52678571,-126.7053571,27.96202597,14474.96104,69.33116883,-176.2337662,2.201707792,14635.87662,-2.597402597,-69.85714286,101,750.8660714,723.5844156,0.211198918,-0.555134075
4/18/2015,0,0,0,32.71777344,0.149792475,28.161875,14549.26786,69.46428571,-377.2767857,28.03012338,14510.85714,-129.5909091,-189.8311688,2.221077922,14644.19481,-4.590909091,-70.88311688,108,730.3214286,697.0974026,-0.594944325,-0.66658603
4/25/2015,0,0,0,35.54280472,0.113994717,28.44391964,14465.86607,13.66071429,-187.625,28.40787013,14439.81169,-118.1558442,-249.3571429,2.200564935,14645.96753,-11.53896104,-36.11038961,115,789.7767857,759.6038961,-0.48894032,-0.46976057
5/2/2015,0,0,0,21.29637718,0.213374615,28.97933929,14515.07143,18.125,-165.2232143,28.67067532,14492.46753,-63.38961039,-431.474026,2.189051948,14641.64935,-12.44805195,-17,122,858.4375,825.6558442,-0.120790458,-0.383578326
5/9/2015,0,0,0,30.83565903,0.157179818,29.48552679,14547.58929,36.44642857,-143.6607143,29.01111688,14568.52597,68.16883117,-491.3116883,2.191707792,14641.87662,-3.181818182,-21.14285714,129,815.1517857,779.7857143,0.231629979,-0.21020607
